pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	kpirmk	sysdat	usno
2-7-24	0	02108		106	02108	1	120101004		0220	002			0	0		人	94	年	1		0		0	94.00×1.00	2000	188000	188000	184000	184000	0	0	文康活動費(含本會員工94人)。								秘書處移撥3人	0	257	122	0	0062					廖真一		1050510	BGT
2-8-10	0	02111		106	02111	1	340101004		0220	001			0	0	2203	人	15	年	1		0		0	15.00×1.00	2000	30000	30000	30000	30000	0	0	文康活動費(含本會員工15人)。									1	257	122	0	0029				0004	邱瑛嬪		1050330	BGT
2-9-35	0	02112		106	02112	1	130101004		0220	003			0	0	2203	人	44	年	1		0		0	44.00×1.00	2000	88000	88000	88000	88000	0	0	文康活動費。								無增減。	1	257	122	0	0041					陳靖糸秀		1050504	BGT
2-10-28	0	02113		106	02113	1	220101004		0220	001			0	0	2203	人	30	年	1		0		0	30.00×1.00	2000	60000	60000	60000	60000	0	0	本會員工30人文康活動費。									1	257	122	0	0086					李琇琪		1050502	BGT
2-11-35	0	02121		106	02121	1	130101004		0220	003			0	0		人	132		0		0		0	132.00	2000	264000	264000	272000	272000	0	0	文康活動費。									0	257	122	0	0083					黃勝君		1050505	BGT
2-12-35	0	02122		106	02122	1	130101004		0220	003			0	0		人	142	年	1		0		0	142.00×1.00	2000	284000	284000	296000	296000	0	0	文康活動費（本所員工142人）。								減列退休人員駐衛警及移撥職工共6人。	0	257	122	0	0093				0004	蘇美瑾		1050711	BGT
2-13-32	0	02123		106	02123	1	130101004		0220	003			0	0	2203	人	168	年	1		0		0	168.00×1.00	2000	336000	336000	344000	344000	0	0	文康活動費。								依府授民治字第10530935500號函辦理，技工工友4人移撥公園處。	1	257	122	0	0079					林鈴珠		1050510	BGT
2-14-45	0	02124		106	02124	1	130101004		0220	002			0	0		人	148	年	1		0		0	148.00×1.00	2000	298000	296000	308000	308000	0	0	文康活動費(含本所員工148人)。									0	257	122	0	0092					陳雯婷		1050720	BGT
2-15-28	0	02125		106	02125	1	130101004		0220	004			0	0	2203	人	124	年	1		0		0	124.00×1.00	2000	248000	248000	252000	252000	0	0	文康活動費(本所員工124人)。								覈實減列	1	257	122	0	0092				0004	黃錦盛		1050504	BGT
2-16-31	0	02126		106	02126	1	130101004		0220	003			0	0	2203	人	106	年	1		0		0	106.00×1.00	2000	212000	212000	220000	220000	0	0	文康活動費(本所員工106人)。									1	257	122	0	0086				0004			1050504	BGT
2-17-37	0	02127		106	02127	1	130101004		0220	002			0	0		人	133	年	1		0		0	133.00×1.00	2000	266000	266000	266000	266000	0	0	文康活動費(本所員工及職工133人)。									0	257	122	0	0115					劉梅鴻		1050509	BGT
2-18-39	0	02128		106	02128	1	130101040		0220	003			0	0		人	151	年	1		0		0	151.00×1.00	2000	302000	302000	308000	308000	0	0	文康活動費。									2	257	122	0	0083					鍾佳釗		1050506	BGT
2-19-39	0	02129		106	02129	1	130101004		0220	002			0	0		人	98	年	1		0		0	98.00×1.00	2000	196000	196000	206000	206000	0	0	文康活動費(含本所員工98人)。									0	257	122	0	0086				0004	李宜芬		1050504	BGT
2-20-36	0	02130		106	02130	1	130101004		0220	003			0	0	2203	人	144	年	1		0		0	144.00×1.00	2000	288000	288000	298000	298000	0	0	文康活動費(本所員工144人)。									1	257	122	0	0081				0004	陳麗妃		1050504	BGT
2-21-43	0	02131		106	02131	1	130101004		0220	003			0	0	2203	人	165	年	1		0		0	165.00×1.00	2000	330000	330000	336000	336000	0	0	文康活動費(含本所員工165人)。									1	257	122	0	0150					梁媄娟		1050504	BGT
2-22-37	0	02132		106	02132	1	130101004		0220	001			0	0		人	151	年	1		0		0	151.00×1.00	2000	302000	302000	304000	304000	0	0	文康活動費。								依106年度編列基準單價，覈實編列本所員工151人文康活動費(減列1人職工移撥至公園處)。	0	257	122	0	0086				0004	周玉枝		1050511	BGT
3-1-44	0	03101		106	03101	1	130101004		0220	003			0	0	2203	人	161	年	1		0		0	161.00×1.00	2000	322000	322000	322000	322000	0	0	文康活動費。									1	257	122	0	0065					許瑋倫		1050317	BGT
3-2-15	0	03102		106	03102	1	220101004		0220	002			0	0	2203	人	15	年	1		0		0		2000	30000	30000	30000	30000	0	0	文康活動費。									1	257	122	0	0047				0004	蘇智明		1050425	BGT
3-3-57	0	03103		106	03103	1	220101004		0220	002			0	0	2203	人	206	年	1		0		0	206.00×1.00	2000	410000	412000	416000	416000	0	0	文康活動費。								依標準覈實減列	1	257	122	0	0088					陳虹米		1050720	BGT
3-4-32	0	03111		106	03111	1	130101004		0220	002			0	0	2203	人	66	年	1		0		0	66.00×1.00	2000	132000	132000	132000	132000	0	0	文康活動費。									1	257	122	0	0050				0004	劉心怡		1050504	BGT
3-5-31	0	03112		106	03112	1	130101004		0220	002			0	0	2203	人	74	年	1		0		0	74.00×1.00	2000	148000	148000	148000	148000	0	0	文康活動費。									1	257	122	0	0048					曾于榳		1050303	BGT
3-6-32	0	03113		106	03113	1	130101004		0220	002			0	0		人	99	年	1		0		0	99.00×1.00	2000	198000	198000	198000	198000	0	0	文康活動費。									0	257	122	0	0049				0004	林美英		1050509	BGT
3-7-29	0	03114		106	03114	1	130101004		0220	002			0	0	2203	人	76	年	1		0		0	76.00×1.00	2000	152000	152000	152000	152000	0	0	文康活動費。									1	257	122	0	0051					曾芳萍		1050323	BGT
3-8-30	0	03115		106	03115	1	130101004		0220	002			0	0	2203	人	57	年	1		0		0		2000	114000	114000	114000	114000	0	0	文康活動費。									1	257	122	0	0055				0004	劉寶鳳		1050427	BGT
3-9-30	0	03116		106	03116	1	130101004		0220	002			0	0		人	46	年	1		0		0	46.00×1.00	2000	92000	92000	92000	92000	0	0	文康活動費。									0	257	122	0	0054				0004	蘇智明		1050504	BGT
3-10-28	0	03121		106	03121	1	130101004		0220	002			0	0	2203	人	38	年	1		0		0	38.00×1.00	2000	76000	76000	76000	76000	0	0	文康活動費。									1	257	122	0	0054				0004	戴存溢		1050505	BGT
3-11-29	0	03122		106	03122	1	130101004		0220	002			0	0	2203	人	69	年	1		0		0	69.00×1.00	2000	138000	138000	138000	138000	0	0	文康活動費。									1	257	122	0	0047				0004	曾筠喬		1050412	BGT
3-12-30	0	03123		106	03123	1	130101004		0220	002			0	0		人	84	年	1		0		0	84.00×1.00	2000	168000	168000	168000	168000	0	0	文康活動費。									0	257	122	0	0062					曾志卿		1050505	BGT
3-13-30	0	03124		106	03124	1	130101004		0220	002			0	0	2203	人	71	年	1		0		0	71.00×1.00	2000	142000	142000	142000	142000	0	0	文康活動費。									1	257	122	0	0057				0004	施俊吉		1050504	BGT
3-14-34	0	03125		106	03125	1	130101004		0220	002			0	0	2203	人	66	年	1		0		0		2000	132000	132000	132000	132000	0	0	文康活動費。									1	257	122	0	0061				0004	陳玉珍		1050503	BGT
3-15-30	0	03126		106	03126	1	130101004		0220	002			0	0	2203	人	77	年	1		0		0	77.00×1.00	2000	154000	154000	154000	154000	0	0	文康活動費。									1	257	122	0	0066					廖雅雯		1050415	BGT
4-1-67	0	04101		106	04101	1	140101040		0220	005			0	0	2203	人	215	年	1		0		0	215.00×1.00	2000	426000	430000	426000	426000	0	0	文康活動費。									1	257	122	0	0077				0004	黃馨儀		1050722	BGT
4-2-67	0	04102		106	04102	1	140101004		0220	003			0	0		人	834	年	1		0		0	834.00×1.00	2000	1668000	1668000	1668000	1668000	0	0	文康活動費。									0	257	122	0	0092				0004	鄭竣(弋+一)		1050530	BGT
5-2-39	0	05112		106	05112	1	220101004		0220	002			0	0	2203	人	408	年	1		0		0	408.00×1.00	2000	816000	816000	822000	822000	0	0	文康活動費(本館員工408人)。									1	257	122	0	0074				0004	韓佩蓮		1050420	BGT
5-3-39	0	05113		106	05113	1	220101004		0220	003			0	0	2203	人	317	年	1		0		0	317.00×1.00	2000	634000	634000	648000	648000	0	0	文康活動費。								修正員額	1	257	122	0	0065				0004	陳薇如		1050405	BGT
5-4-31	0	05114		106	05114	1	220101004		0220	002			0	0	2203	人	87	年	1		0		0	87.00×1.00	2000	174000	174000	174000	174000	0	0	員工文康活動費。									1	257	122	0	0065					林雅心		1050424	BGT
5-5-14	0	05117		106	05117	1	220101004		0220	003			0	0	2203	人	7	年	1		0		0	7.00×1.00	2000	14000	14000	14000	14000	0	0	文康活動費(本中心員工7人)。									1	257	122	0	0037					賴永元		1050510	BGT
5-6-29	0	05118		106	05118	1	220101003		0220	003			0	0	2203	人	71	年	1		0		0	71.00×1.00	2000	142000	142000	164000	164000	0	0	文康活動費(本處員工71人)。									1	257	122	0	0084				0004	蔡如琪		1050723	BGT
6-1-76	0	06101		106	06101	1	310101004		0220	008			0	0	2203	人	157	年	1		0		0	157.00×1.00	2000	314000	314000	306000	306000	0	0	文康活動費。								增加4名聘用人員，爰文康活動費配合增加。	1	257	122	0	0077				0004	羅幸娟		1050406	BGT
6-2-40	0	06102		106	06102	1	310101004		0220	003			0	0	2203	人	71	年	1		0		0	71.00×1.00	2000	142000	142000	142000	142000	0	0	文康活動費（含本處員工71人)。									1	257	122	0	0086				0004	王麗閔		1050507	BGT
6-3-46	0	06103		106	06103	1	310101004		0220	003			0	0	2203	人	252	年	1		0		0	252.00×1.00	2000	504000	504000	500000	500000	0	0	文康活動費。								依預算員額編列。	1	257	122	0	0103				0004	陳姿蓉		1050412	BGT
6-4-45	0	06104		106	06104	1	340101004		0220	006			0	0	2203	人	97	年	1		0		0	97.00×1.00	2000	194000	194000	194000	194000	0	0	文康活動費。									1	257	122	0	0072					魏寶琴		1050307	BGT
7-1-31	0	07101		106	07101	1	320101005		0220	004			0	0	2203	人	211	年	1		0		0	211.00×1.00	2000	422000	422000	392000	392000	0	0	文康活動費。								減列駕駛1名及增列16名約聘僱人員。	1	257	122	0	0088					黃俐穎		1050419	BGT
7-2-54	0	07102		106	07102	1	310101004		0220	004			0	0	2203	人	874	年	1		0		0	874.00×1.00	2000	1766000	1748000	1768000	1768000	0	0	文康活動費。								依需求人數及臺北市共同項目標準編列	1	257	122	0	0082				0004	楊景琳		1050718	BGT
7-3-55	0	07103		106	07103	1	330101004		0220	002			0	0	2203	人	779	年	1		0		0	779.00×1.00	2000	1558000	1558000	1622000	1622000	0	0	文康活動費。								配合本處減少33名職工、減少1名聘用人員及增列2名約僱人員而減列。	1	257	122	0	0084					李育慧		1050719	BGT
7-4-77	0	07104		106	07104	1	510101004		0220	002			0	0	2203	人	1423	年	1		0		0	1423.00×1.00	2000	2850000	2846000	2784000	2784000	0	0	文康活動費。								依員額修正。	1	257	122	0	0115				0004	謝德焜		1050727	BGT
7-5-50	0	07105		106	07105	1	520101004		0220	002			0	0	2203	人	313	年	1		0		0	313.00×1.00	2000	626000	626000	630000	630000	0	0	文康活動費。								駐衛警及駕駛各1人退休覈實減列	1	257	122	0	0114					畢愛群		1050411	BGT
7-5-81	0	07105		106	07105	1	520204002	602	0220	001			0	0		年	1		0		0		0	1.00	15000	15000	15000	15800	15800	0	0	文康活動費。								因分攤比例由上年度31.6%調降為30%覈實減列	0	257	122	0	0027					許清擇		1050426	BGT
7-6-51	0	07106		106	07106	1	310101004		0220	001			0	0	2203	人	157	年	1		0		0	157.00×1.00	2000	314000	314000	314000	314000	0	0	文康活動費。									1	257	122	0	0106				0004	詹世慧		1050321	BGT
8-1-42	0	08101		106	08101	1	330101005		0220	002			0	0	2203	人	144	年	1		0		0	144.00×1.00	2000	288000	288000	288000	288000	0	0	文康活動費。									1	257	122	0	0070				0004	姜文娟		1050315	BGT
8-2-25	0	08103		106	08103	1	330101004		0220	001			0	0	2203	人	97	年	1		0		0	97.00×1.00	2000	194000	194000	194000	194000	0	0	文康活動費(本處員工97人)。									1	257	122	0	0037				0004	王惠真		1050310	BGT
8-3-29	0	08104		106	08104	1	330101004		0220	001			0	0	2203	人	219	年	1		0		0	219.00×1.00	2000	438000	438000	442000	442000	0	0	文康活動費(本處員工219人)。								駕駛及技工員額各少1人調整	1	257	122	0	0069					宋珊霈		1050226	BGT
8-4-61	0	08105		106	08105	1	330101004		0220	002			0	0	2203	人	143	年	1		0		0	143.00×1.00	2000	286000	286000	286000	286000	0	0	文康活動費。								依標準伸算。	1	257	122	0	0081				0004	周文隆		1050319	BGT
8-5-31	0	08108		106	08108	1	330101040		0220	003			0	0	2203	人	217	年	1		0		0	217.00×1.00	2000	434000	434000	434000	434000	0	0	文康活動費。									1	257	122	0	0093					陳荷橋		1050226	BGT
9-1-70	0	09101		106	09101	1	430101004		0220	003			0	0	2203	人	643	年	1		0		0	643.00×1.00	2000	1254000	1286000	1246000	1246000	0	0	文康活動費。								核實增列。	1	257	122	0	0123				0004	林青賢		1050720	BGT
9-2-25	0	09102		106	09102	1	430101004		0220	002			0	0	2203	人	260	年	1		0		0	260.00×1.00	2000	520000	520000	522000	522000	0	0	文康活動費。								核實減列	1	257	122	0	0106					陳建安		1050225	BGT
9-3-28	0	09103		106	09103	1	430101004		0220	002			0	0	2203	人	146	年	1		0		0	146.00×1.00	2000	292000	292000	306000	306000	0	0	員工文康活動費。								核實減列。	1	257	122	0	0088					張妙如		1050718	BGT
9-4-18	0	09104		106	09104	1	430101004		0220	004			0	0	2203	人	141	年	1		0		0	141.00×1.00	2000	282000	282000	280000	280000	0	0	文康活動費。								覆實增列	1	257	122	0	0053					林淑貞		1050226	BGT
10-1-45	0	10101		106	10101	1	430101004		0220	003			0	0	2203	人	210	年	1		0		0	210.00×1.00	2000	420000	420000	426000	426000	0	0	文康活動費(含聘用勞動條件檢查員52人104,000元)。								減少職工3人，依標準覈實編列	1	257	122	0	0101				0004	林鳳燕、葉思延		1050718	BGT
10-2-25	0	10102		106	10102	1	440101004		0220	001			0	0	2203	人	83	年	1		0		0	83.00×1.00	2000	166000	166000	166000	166000	0	0	文康活動費。									1	257	122	0	0088					何亭賢		1050226	BGT
10-3-28	0	10103		106	10103	1	440101004		0220	002			0	0	2203	人	116	年	1		0		0	116.00×1.00	2000	234000	232000	234000	234000	0	0	文康活動費。									1	257	122	0	0092				0004	康婌珠		1050720	BGT
10-4-24	0	10105		106	10105	1	430101040		0220	003			0	0	2203	人	94	年	1		0		0	94.00×1.00	2000	188000	188000	190000	190000	0	0	文康活動費。								駐衛警調任減少１人	1	257	122	0	0063				0004	莊雅慧		1050603	BGT
10-5-21	0	10106		106	10106	1	440101004		0220	003			0	0	2203	人	26	年	1		0		0	26.00×1.00	2000	52000	52000	52000	52000	0	0	員工文康活動費。									1	257	122	0	0070					吳秋季		1050301	BGT
11-1-1-37	0	11111		106	11101	1	710101004		0220	005			0	0	2203	人	647	年	1		0		0	647.00×1.00	2000	1294000	1294000	1310000	1310000	0	0	文康活動費。								因減列聘用1人、約僱2人、職員2人、駕駛、技工及工友3人共8人，故共減列8*2,000=16,000元。	1	257	122	0	0042				0004	陳雅旻		1050326	BGT
11-1-2-21	0	11121		106	11101	1	710101004		0220	003			0	0	2203	人	378	年	1		0		0	378.00×1.00	2000	756000	756000	760000	760000	0	0	文康活動費。								預算員額減置工友及駕駛2人	1	257	122	0	0024				0004	趙晨喻		1050318	BGT
11-1-3-21	0	11122		106	11101	1	710101004		0220	003			0	0	2203	人	407	年	1		0		0	407.00×1.00	2000	814000	814000	814000	814000	0	0	文康活動費。									1	257	122	0	0022				0004	李志中		1050314	BGT
11-1-4-21	0	11123		106	11101	1	710101004		0220	003			0	0	2203	人	605	年	1		0		0	605.00×1.00	2000	1210000	1210000	1210000	1210000	0	0	文康活動費。									1	257	122	0	0024					于慧明		1050321	BGT
11-1-5-22	0	11124		106	11101	1	710101004		0220	003			0	0	2203	人	546	年	1		0		0	546.00×1.00	2000	1092000	1092000	1092000	1092000	0	0	文康活動費。									1	257	122	0	0022					蘇重愷		1050318	BGT
11-1-6-19	0	11125		106	11101	1	710101004		0220	003			0	0	2203	人	374	年	1		0		0	374.00×1.00	2000	748000	748000	748000	748000	0	0	文康活動費。									1	257	122	0	0024				0004	方啟明		1050317	BGT
11-1-7-19	0	11126		106	11101	1	710101004		0220	003			0	0	2203	人	312	年	1		0		0	312.00×1.00	2000	624000	624000	624000	624000	0	0	文康活動費。									1	257	122	0	0023				0004	蔡玉君		1050311	BGT
11-1-8-19	0	11127		106	11101	1	710101004		0220	001			0	0	2203	人	373	年	1		0		0	373.00×1.00	2000	746000	746000	746000	746000	0	0	文康活動費。									1	257	122	0	0022				0004	白文淵		1050315	BGT
11-1-9-19	0	11128		106	11101	1	710101004		0220	003			0	0	2203	人	477	年	1		0		0	477.00×1.00	2000	954000	954000	958000	958000	0	0	文康活動費。								預算員額減列2人	1	257	122	0	0023				0004	陳?麟		1050317	BGT
11-1-10-17	0	11129		106	11101	1	710101004		0220	003			0	0	2203	人	247	年	1		0		0	247.00×1.00	2000	494000	494000	496000	496000	0	0	文康活動費。								預算員額減列1人	1	257	122	0	0023					鄭妤姍、吳月桂		1050318	BGT
11-1-11-19	0	11130		106	11101	1	710101004		0220	003			0	0	2203	人	239	年	1		0		0	239.00×1.00	2000	478000	478000	480000	480000	0	0	文康活動費。								覈實減列	1	257	122	0	0024					黃鴻鑫		1050425	BGT
11-1-12-19	0	11131		106	11101	1	710101004		0220	003			0	0	2203	人	241	年	1		0		0	241.00×1.00	2000	482000	482000	482000	482000	0	0	文康活動費。									1	257	122	0	0023					陳文禮		1050315	BGT
11-1-13-21	0	11132		106	11101	1	710101004		0220	003			0	0	2203	人	404	年	1		0		0	404.00×1.00	2000	808000	808000	810000	810000	0	0	文康活動費。								減列退休駕駛員額	1	257	122	0	0023				0004	林建良		1050318	BGT
11-1-14-20	0	11133		106	11101	1	710101004		0220	003			0	0	2203	人	466	年	1		0		0	466.00×1.00	2000	932000	932000	934000	934000	0	0	文康活動費。								覈實減列	1	257	122	0	0024				0004	黃昭龍		1050617	BGT
11-1-15-22	0	11134		106	11101	1	710101004		0220	003			0	0	2203	人	402	年	1		0		0	402.00×1.00	2000	804000	804000	804000	804000	0	0	文康活動費。									1	257	122	0	0023					吳宜洲		1050302	BGT
11-1-16-16	0	11141		106	11101	1	710101004		0220	003			0	0	2203	人	598	年	1		0		0	598.00×1.00	2000	1196000	1196000	1246000	1246000	0	0	文康活動費。								員額(含駕駛)減少25人覈實減列	1	257	122	0	0023				0004	吳明昌		1050324	BGT
11-1-17-22	0	11142		106	11101	1	710101004		0220	003			0	0		人	417	年	1		0		0	417.00×1.00	2000	834000	834000	834000	834000	0	0	文康活動費。									0	257	122	0	0023				0004	李孟驊		1050317	BGT
11-1-18-29	0	11143		106	11101	1	710101004		0220	003			0	0	2203	人	1125	年	1		0		0	1125.00×1.00	2000	2250000	2250000	2278000	2278000	0	0	文康活動費。								增列交助17人、減列技工、駕駛、工友31人	1	257	122	0	0025				0004	莊祐銓		1050714	BGT
11-1-19-15	0	11144		106	11101	1	710101004		0220	003			0	0	2203	人	142	年	1		0		0	142.00×1.00	2000	284000	284000	284000	284000	0	0	文康活動費。									1	257	122	0	0023				0004	江俊憲		1050318	BGT
11-1-20-13	0	11145		106	11101	1	710101004		0220	003			0	0	2203	人	87	年	1		0		0	87.00×1.00	2000	174000	174000	170000	170000	0	0	文康活動費。								防治科移撥本隊書記2人核實增列	1	257	122	0	0023				0004	李素珍		1050324	BGT
11-1-21-13	0	11146		106	11101	1	710101004		0220	003			0	0	2203	人	195	年	1		0		0	195.00×1.00	2000	390000	390000	344000	344000	0	0	文康活動費。								員額擴編,核實增列	1	257	122	0	0022				0004	韓惠捷		1050427	BGT
11-1-22-13	0	11147		106	11101	1	710101004		0220	003			0	0	2203	人	78	年	1		0		0	78.00×1.00	2000	156000	156000	158000	158000	0	0	文康活動費。								減列工友1人	1	257	122	0	0023					周嵩智		1050323	BGT
12-1-59	0	12101		106	12101	1	450101005		0220	005			0	0	2203	人	496	年	1		0		0	496.00×1.00	2000	992000	992000	992000	992000	0	0	文康活動費(本局員工496人)。									1	257	122	0	0107				0004	徐鳳卿		1050330	BGT
12-2-13	0	12111		106	12111	1	450101004		0220	002			0	0	2203	人	27	年	1		0		0	27.00×1.00	2000	54000	54000	54000	54000	0	0	文康活動費(本中心員工27人)。									1	257	122	0	0053				0004	蘇倍琳		1050315	BGT
12-3-13	0	12112		106	12112	1	450101040		0220	002			0	0	2203	人	34	年	1		0		0	34.00×1.00	2000	68000	68000	68000	68000	0	0	文康活動費(含本中心員工34人)。									1	257	122	0	0053				0004	賴思涵		1050317	BGT
12-4-14	0	12113		106	12113	1	450101004		0220	002			0	0	2203	人	38	年	1		0		0	38.00×1.00	2000	76000	76000	76000	76000	0	0	文康活動費。									1	257	122	0	0064					劉芝怡		1050309	BGT
12-5-13	0	12114		106	12114	1	450101004		0220	002			0	0	2203	人	31	年	1		0		0	31.00×1.00	2000	62000	62000	62000	62000	0	0	文康活動費（含本中心員工31人）。									1	257	122	0	0051					翁楚荃		1050224	BGT
12-6-14	0	12115		106	12115	1	450101040		0220	002			0	0	2203	人	26	年	1		0		0	26.00×1.00	2000	52000	52000	52000	52000	0	0	文康活動費(本中心員工26人)。									1	257	122	0	0062					黃嘉敏		1050506	BGT
12-7-14	0	12116		106	12116	1	450101004		0220	002			0	0	2203	人	23	年	1		0		0	23.00×1.00	2000	46000	46000	46000	46000	0	0	文康活動費（本中心員工23人）。									1	257	122	0	0057				0004	劉春蓉		1050302	BGT
12-8-13	0	12117		106	12117	1	450101004		0220	002			0	0	2203	人	29	年	1		0		0	29.00×1.00	2000	58000	58000	58000	58000	0	0	文康活動費。									1	257	122	0	0052					黃佳珍		1050310	BGT
12-9-13	0	12118		106	12118	1	450101004		0220	002			0	0	2203	人	34	年	1		0		0	34.00×1.00	2000	68000	68000	68000	68000	0	0	文康活動費(本中心員工34人)。									1	257	122	0	0051				0004	黃佳珍		1050316	BGT
12-10-13	0	12119		106	12119	1	450101040		0220	002			0	0	2203	人	21	年	1		0		0	21.00×1.00	2000	42000	42000	42000	42000	0	0	文康活動費（本中心員工21人）。									1	257	122	0	0053				0004	賴思涵		1050421	BGT
12-11-14	0	12120		106	12120	1	450101004		0220	002			0	0	2203	人	34	年	1		0		0	34.00×1.00	2000	68000	68000	68000	68000	0	0	文康活動費(本中心員工34人)。									1	257	122	0	0058				0004	蘇倍琳		1050421	BGT
12-12-13	0	12121		106	12121	1	450101004		0220	002			0	0	2203	人	35	年	1		0		0	35.00×1.00	2000	70000	70000	70000	70000	0	0	文康活動費(本中心員工35人)。									1	257	122	0	0053				0004	李聖璽		1050308	BGT
12-13-13	0	12122		106	12122	1	450101004		0220	002			0	0	2203	人	30	年	1		0		0	30.00×1.00	2000	60000	60000	60000	60000	0	0	文康活動費(含本中心員工30人)。									1	257	122	0	0054					李聖璽		1050309	BGT
13-1-73	0	13101		106	13101	1	520101004		0220	002			0	0	2203	人	5138	年	1		0		0	5138.00×1.00	2000	10276000	10276000	10490000	10490000	0	0	文康活動費（含本局員工5,138人）。								配合本局組織編制修正，修車廠105年修車業務民營化，配合精簡員額112人。	1	257	122	0	0089				0004	鍾亞潔		1050511	BGT
13-2-27	0	13102		106	13102	1	520101004		0220	004			0	0		人	193	年	1		0		0	193.00×1.00	2000	386000	386000	386000	386000	0	0	文康活動費(本大隊員工193人)。									0	257	122	0	0069					黃國樑		1050315	BGT
13-3-33	0	13103		106	13103	1	520101004		0220	002			0	0	2203	人	130	年	1		0		0	130.00×1.00	2000	260000	260000	260000	260000	0	0	文康活動費。									1	257	122	0	0055				0004	李玉英		1050310	BGT
13-4-33	0	13104		106	13104	1	520101004		0220	002			0	0	2203	人	110	年	1		0		0	110.00×1.00	2000	220000	220000	222000	222000	0	0	文康活動費(本廠員工110人)。								減少駕駛1名。	1	257	122	0	0072				0004	胡金火		1050328	BGT
13-5-39	0	13105		106	13105	1	520101040		0220	003			0	0	2203	人	153	年	1		0		0	153.00×1.00	2000	306000	306000	306000	306000	0	0	文康活動費(含本廠員工153人)。									1	257	122	0	0051					曾玉嫺		1050329	BGT
14-1-48	0	14101		106	14101	1	340101004		0220	002			0	0		人	314	年	1		0		0	314.00×1.00	2000	598000	628000	602000	602000	0	0	文康活動費。								核實增列。	0	257	122	0	0084					劉百達		1050729	BGT
14-2-33	0	14102		106	14102	1	340101004		0220	004			0	0	2203	人	97	年	1		0		0	97.00×1.00	2000	194000	194000	194000	194000	0	0	文康活動費(含本處員工95人及約聘人員2人)。									1	257	122	0	0072					李炎宗		1050325	BGT
14-3-46	0	14103		106	14103	1	320101004		0220	003			0	0	2203	人	439	年	1		0		0	439.00×1.00	2000	878000	878000	958000	958000	0	0	文康活動費。								核實減列	1	257	122	0	0097					王雅立		1050725	BGT
15-1-52	0	15101		106	15101	1	220101004		0220	002			0	0	2203	人	159	年	1		0		0		2000	318000	318000	318000	318000	0	0	文康活動費。									1	257	122	0	0091				0004	張憶媚		1050331	BGT
