pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	kpirmk	sysdat	usno
2-18-60	0	02128		106	02128	2	137104000		0306	001			0	0		部	26		0		0		0	26.00	20500	533000	533000	475000	475000	0	0	汰換個人電腦(分批)。									0	355	310	0	0002				0016	盧建宏		1050426	BGT
2-18-60	0	02128		106	02128	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	208000	208000	208000	317625	317625	0	0	網路及資訊周邊設備(分批)。									0	355	310	0	0003				0017	盧建宏		1050504	BGT
2-18-60	0	02128		106	02128	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	60000	60000	60000	60000	60000	0	0	套裝軟體(分批)。									0	357	310	0	0004				0010	盧建宏		1050414	BGT
2-19-58	0	02129		106	02129	2	137104000		0306	001			0	0		部	16		0		0		0	16.00	20500	328000	328000	310500	310500	0	0	汰換個人電腦。									0	355	310	0	0001				0016	林宗煇		1050426	BGT
2-19-58	0	02129		106	02129	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	128000	128000	128000	207600	207600	0	0	網路及資訊周邊設備。									0	355	310	0	0002				0017	林宗煇		1050516	BGT
2-19-58	0	02129		106	02129	2	137104000		0306	003			0	0		年	1		0		0		0		62600	62600	62600	62600	62600	0	0	套裝軟體。									0	357	310	0	0003				0010	林宗煇		1050222	BGT
2-20-57	0	02130		106	02130	2	137104000		0306	001			0	0		年	1		0		0		0	1.00	64000	64000	64000	64000	64000	0	0	套裝軟體。									0	357	310	0	0001				0010	林珈安		1050328	BGT
2-20-57	0	02130		106	02130	2	137104000		0306	002			0	0		部	26		0		0		0	26.00	20500	533000	533000	517500	517500	0	0	汰換個人電腦。									0	355	310	0	0002				0016	林珈安		1050628	BGT
2-20-57	0	02130		106	02130	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	216000	216000	216000	226313	226313	0	0	網路及資訊周邊設備。									0	355	310	0	0003				0017	林珈安		1050512	BGT
2-21-63	0	02131		106	02131	2	137104000		0306	001			0	0	0301	部	30		0		0		0	30.00	20500	1025000	615000	0	600300	0	0	汰換個人電腦。									1	355	310	0	0001					王韻婷		1050726	BGT
2-21-63	0	02131		106	02131	2	137104000		0306	002	'		0	0		年	1		0		0		0	1.00	240000	400000	240000	0	314512	0	0	網路及資訊周邊設備。									0	355	310	0	0002	0	0	0		王韻婷		1050726	BGT
2-21-63	0	02131		106	02131	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	70000	70000	70000	0	139450	0	0	套裝軟體。									0	357	310	0	0003	0	0	0		王韻婷		1050505	BGT
2-22-59	0	02132		106	02132	2	137104000		0306	001			0	0		部	28		0		0		0	28.00	20500	574000	574000	621000	0	0	0	汰換個人電腦。									0	355	310	0	0006				0016	陳蓉樺		1050512	BGT
2-22-59	0	02132		106	02132	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	20000	20000	20000	23800	23800	0	0	套裝軟體。								依106年資訊概算編列標準編列	0	357	310	0	0007				0010	陳蓉樺		1050511	BGT
2-22-59	0	02132		106	02132	2	137104000		0306	003			0	0		組	1		0		0		0	1.00	224000	224000	224000	143320	143320	0	0	網路及資訊周邊設備。								依106年資訊概算編列標準編列	0	355	310	0	0008				0017	陳蓉樺		1050511	BGT
3-1-97	0	03101		106	03101	2	137104000		0306	001			0	0		年	1		0		0		0	1.00	320000	320000	320000	218760	218760	0	0	網路及資訊周邊設備。								$8,000X40部。	0	355	310	0	0001				0017	鍾興緯		1050509	BGT
3-1-97	0	03101		106	03101	2	137104000		0306	002			0	0		部	1		0		0		0	1.00	40600	40600	40600	116100	116100	0	0	汰換戶所低階伺服器。								大安(1部)	0	355	310	0	0002				0018	鍾興緯		1050310	BGT
3-1-97	0	03101		106	03101	2	137104000		0306	004			0	0		部	40		0		0		0	40.00	20500	820000	820000	351900	351900	0	0	汰換個人電腦。								本局26部、新移民會館自105年度移回本局納管,106年會館新增購置14部。	0	355	310	0	0003				0016	鍾興緯		1050318	BGT
3-2-28	0	03102		106	03102	2	227104000		0306	001			0	0	0301	部	1		0		0		0	1.00	20500	20500	20500	20700	20700	0	0	汰換個人電腦。									1	355	310	0	0001				0016	吳文雅		1050504	BGT
3-3-94	0	03103		106	03103	2	227104000		0306	001			0	0		部	34		0		0		0	34.00	20500	697000	697000	0	269100	0	0	汰換個人電腦。								業務需要覈實增列	0	355	310	0	0001					許志榮		1050503	BGT
3-3-94	0	03103		106	03103	2	227104000		0306	002			0	0		年	1		0		0		0	1.00	272000	272000	272000	110870	110870	0	0	網路及資訊周邊設備。								業務需要覈實增列	0	355	310	0	0002				0017	許志榮		1050509	BGT
3-3-94	0	03103		106	03103	2	227104000		0306	003			0	0		年	1		0		0		0	1.00	100000	100000	100000	95000	95000	0	0	套裝軟體。								業務需要覈實增列	0	357	310	0	0003				0010	許志榮		1050503	BGT
3-4-40	0	03111		106	03111	2	137104000		0306	001			0	0	0301	部	8		0		0		0	8.00	20500	164000	164000	165600	165600	0	0	汰換個人電腦。									1	355	310	0	0001				0016	范相堯		1050503	BGT
3-4-40	0	03111		106	03111	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	64000	64000	64000	131270	131270	0	0	網路及資訊周邊設備。									0	355	310	0	0002				0017	范相堯		1050505	BGT
3-4-40	0	03111		106	03111	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	50000	50000	50000	40000	40000	0	0	套裝軟體。									0	357	310	0	0003				0010	范相堯		1050503	BGT
3-5-39	0	03112		106	03112	2	137104000		0306	001			0	0		部	9		0		0		0	9.00	20500	184500	184500	186300	186300	0	0	汰換個人電腦。								依編列標準核實減列。	0	355	310	0	0001				0016	曾志強		1050503	BGT
3-5-39	0	03112		106	03112	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	72000	72000	72000	135000	135000	0	0	網路及資訊周邊設備。								核實減列。	0	355	310	0	0002				0017	曾志強		1050504	BGT
3-5-39	0	03112		106	03112	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	23146	23146	23146	21225	21225	0	0	套裝軟體。								核實增列。	0	357	310	0	0003				0010	曾志強		1050503	BGT
3-6-40	0	03113		106	03113	2	137104000		0306	001			0	0		部	20		0		0		0	20.00	20500	410000	410000	414000	414000	0	0	汰換個人電腦。									0	355	310	0	0001				0016	余書帆		1050509	BGT
3-6-40	0	03113		106	03113	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	60000	60000	60000	60300	60300	0	0	網路及資訊周邊設備。									0	355	310	0	0002				0017	余書帆		1050505	BGT
3-6-40	0	03113		106	03113	2	137104000		0306	003			0	0		年	1		0		0		0		90000	90000	90000	90000	90000	0	0	套裝軟體。									0	357	310	0	0003				0010	余書帆		1050413	BGT
3-7-37	0	03114		106	03114	2	137104000		0306	001			0	0		部	10		0		0		0	10.00	20500	205000	205000	186300	186300	0	0	汰換個人電腦。									0	355	310	0	0001				0016	林士翔		1050503	BGT
3-7-37	0	03114		106	03114	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	80000	80000	80000	169500	169500	0	0	網路及資訊周邊設備。									0	355	310	0	0002				0017	林士翔		1050504	BGT
3-7-37	0	03114		106	03114	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	80550	80550	80550	68034	68034	0	0	套裝軟體。									0	357	310	0	0003				0010	林士翔		1050503	BGT
3-8-37	0	03115		106	03115	2	137104000		0306	001			0	0	0301	部	9		0		0		0	9.00	20500	184500	184500	186300	186300	0	0	汰換個人電腦。									1	355	310	0	0001				0016	許超俊		1050503	BGT
3-8-37	0	03115		106	03115	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	72000	72000	72000	104535	104535	0	0	網路及資訊周邊設備。									0	355	310	0	0002				0017	許超俊		1050503	BGT
3-8-37	0	03115		106	03115	2	137104000		0306	003			0	0		年	1		0		0		0		60000	60000	60000	60000	60000	0	0	套裝軟體。　　　　　　									0	357	310	0	0003				0010	許超俊		1050427	BGT
3-9-38	0	03116		106	03116	2	137104000		0306	001			0	0		部	8		0		0		0	8.00	20500	164000	164000	165600	165600	0	0	汰換個人電腦。								核實減列	0	355	310	0	0001				0016	林玉麟		1050504	BGT
3-9-38	0	03116		106	03116	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	64000	64000	64000	80912	80912	0	0	網路及資訊周邊設備。								核實減列	0	355	310	0	0002				0017	林玉麟		1050506	BGT
3-9-38	0	03116		106	03116	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	45000	45000	45000	45000	45000	0	0	套裝軟體。									0	357	310	0	0003				0010	林玉麟		1050331	BGT
3-10-35	0	03121		106	03121	2	137104000		0306	001			0	0		部	6		0		0		0	6.00	20500	123000	123000	124200	124200	0	0	汰換個人電腦。									0	355	310	0	0001				0016	鄭志銘		1050516	BGT
3-10-35	0	03121		106	03121	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	48000	48000	48000	92115	92115	0	0	網路及資訊周邊設備。									0	355	310	0	0002				0017	鄭志銘		1050504	BGT
3-10-35	0	03121		106	03121	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	65000	65000	65000	61750	61750	0	0	套裝軟體。									0	357	310	0	0003				0010	鄭志銘		1050504	BGT
3-11-36	0	03122		106	03122	2	137104000		0306	001			0	0	0301	部	10		0		0		0	10.00	20500	205000	205000	207000	207000	0	0	汰換個人電腦。									1	355	310	0	0001				0016	李淵博		1050503	BGT
3-11-36	0	03122		106	03122	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	80000	80000	80000	136675	136675	0	0	網路及資訊周邊設備。									0	355	310	0	0002				0017	李淵博		1050503	BGT
3-11-36	0	03122		106	03122	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	90000	90000	90000	90000	90000	0	0	套裝軟體。									0	357	310	0	0003				0010	李淵博		1050504	BGT
3-12-37	0	03123		106	03123	2	137104000		0306	001			0	0		部	11		0		0		0	11.00	20500	225500	225500	207000	207000	0	0	汰換個人電腦。									0	355	310	0	0001					廖健宏		1050503	BGT
3-12-37	0	03123		106	03123	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	88000	88000	88000	74765	74765	0	0	網路及資訊周邊設備。									0	355	310	0	0002					廖健宏		1050505	BGT
3-12-37	0	03123		106	03123	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	30000	30000	30000	15000	15000	0	0	套裝軟體。									0	357	310	0	0003					廖健宏		1050503	BGT
3-13-37	0	03124		106	03124	2	137104000		0306	001			0	0		部	8		0		0		0	8.00	20500	164000	164000	165600	165600	0	0	汰換個人電腦。									0	355	310	0	0001				0016	柳伯全		1050430	BGT
3-13-37	0	03124		106	03124	2	137104000		0306	002	'		0	0		年	1		0		0		0	1.00	95000	95000	95000	0	150560	0	0	網路及資訊周邊設備。									0	355	310	1	0002	0	0	0	0017	柳伯全		1050505	BGT
3-13-37	0	03124		106	03124	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	54449	54449	54449	51774	51774	0	0	套裝軟體。									0	357	310	0	0003				0010	柳伯全		1050429	BGT
3-14-41	0	03125		106	03125	2	137104000		0306	001			0	0	0301	部	9		0		0		0	9.00	20500	184500	184500	82800	82800	0	0	汰換個人電腦。									1	355	310	0	0001				0016	周明懿		1050505	BGT
3-14-41	0	03125		106	03125	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	72000	72000	72000	145001	145001	0	0	網路及資訊周邊設備。									0	355	310	0	0002				0017	周明懿		1050505	BGT
3-14-41	0	03125		106	03125	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	17000	17000	17000	28678	28678	0	0	套裝軟體。									0	357	310	0	0003				0010	周明懿		1050505	BGT
3-15-38	0	03126		106	03126	2	137104000		0306	001			0	0		部	10		0		0		0	10.00	20500	205000	205000	207000	207000	0	0	汰換個人電腦。									0	355	310	0	0001					林錦漢		1050502	BGT
3-15-38	0	03126		106	03126	2	137104000		0306	002			0	0		年	1		0		0		0	1.00	80000	80000	80000	155300	155300	0	0	網路及資訊周邊設備。									0	355	310	0	0002					林錦漢		1050505	BGT
3-15-38	0	03126		106	03126	2	137104000		0306	003			0	0		年	1		0		0		0	1.00	60000	60000	60000	50000	50000	0	0	套裝軟體。									0	357	310	0	0003					林錦漢		1050502	BGT
4-1-89	0	04101		106	04101	2	140202020		0306	001			0	0	0301	部	17		0		0		0	17.00	20500	348500	348500	807300	807300	0	0	汰換個人電腦。								核實並依標準減列。	1	355	310	1	0024				0016	郭明清		1050513	BGT
4-1-89	0	04101		106	04101	2	140202020		0306	002			0	0		組	1		0		0		0	1.00	136000	136000	136000	500400	500400	0	0	網路及資訊周邊設備。								依標準減列並將一萬元以上資訊設備項目名稱修正。	0	355	310	1	0025				0017	郭明清		1050505	BGT
4-1-89	0	04101		106	04101	2	140202020		0306	003			0	0		年	1		0		0		0	1.00	100000	100000	100000	100000	100000	0	0	套裝軟體。									0	357	310	1	0026				0010	郭明清		1050405	BGT
4-2-96	0	04102		106	04102	2	140205002		0306	001			0	0		年	1		0		0		0	1.00	950000	950000	950000	950000	950000	0	0	購置套裝軟體。									0	357	310	0	0034				0010	雷涵茹		1050513	BGT
4-2-96	0	04102		106	04102	2	140205002		0306	002			0	0		式	1		0		0		0	1.00	299600	299600	299600	409784	0	0	0	購置磁碟機。								購置IBM DS3524磁碟機組用1TB磁碟機，擴充內網虛擬主機空間使用、購置InfortrendS16F-R磁碟機組用6TB磁碟機，擴充內網主機與房屋稅籍掃描圖檔備份空間使用。	0	355	310	0	0035				0017	范靜善		1050513	BGT
4-2-96	0	04102		106	04102	2	140205002		0306	004			0	0		部	2		0		0		0	2.00	283500	567000	567000	0	0	0	0	汰換儲存交換器。								97年購置SAN IBM 2005-B16儲存交換器，計2部，老舊不堪使用，亟需汰換。	0	355	310	0	0036	0	0	0	0017	林坤賢		1050513	BGT
4-2-96	0	04102		106	04102	2	140205002		0306	005			0	0		式	1		0		0		0	1.00	596700	596700	596700	0	0	0	0	汰換網路設備。								總處前後棟1至4樓科室辦公室網路設備老舊不堪使用，亟需汰換。	0	355	310	0	0037	0	0	0	0017	林坤賢		1050513	BGT
4-2-96	0	04102		106	04102	2	140205002		0306	006			0	0		式	1		0		0		0	1.00	120000	120000	120000	0	0	0	0	購置證據型硬碟抹除、拷貝與手動式破壞機。								99年購置消磁機1部，已逾汰換年 限，且老舊不堪使用，亟需汰換。	0	355	310	0	0038	0	0	0	0017	范靜善		1050624	BGT
4-2-96	0	04102		106	04102	2	140205002		0306	007			0	0		式	1		0		0		0	1.00	500000	500000	500000	0	0	0	0	汰換及增置防火牆。								外網防火牆已逾汰換年限，且原廠已終止支援，如有漏洞無法修補，為免影響資訊安全，亟需汰換。另因應機會稅科牌照稅股駐臺北市區監理所使用第3代公路監理資訊系統資訊安全需要，須採購防火牆。	0	355	310	0	0039	0	0	0	0017	林坤賢		1050624	BGT
