pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	kpirmk	sysdat	usno
7-3-91	0	07103		106	07103	2	337103000		0305	003			0	0	0204	輛	4		0		0		0	4.00	820000	3280000	3280000	0	0	0	0	汰換客貨兩用車(2002年7D-3310、7D-3315、7D-3320、7D-3340)。								依業務需求覈實增列。	1	350	321	1	0001	0	0	0	0022	陳錦豪		1050722	BGT
7-3-91	0	07103		106	07103	2	337103000		0305	005			0	0	0204	輛	1		0		0		0	1.00	820000	820000	820000	0	0	0	0	汰換客貨兩用車(2002年3E-9515)。								依業務需求覈實增列。	1	350	321	1	0003	0	0	0	0022	曾俊傑		1050504	BGT
7-3-91	0	07103		106	07103	2	337103000		0305	008			0	0		輛	1		0		0		0	1.00	3150000	3150000	3150000	0	0	0	0	汰換吊桿工程車(1999年BR-951)。								依業務需求覈實增列。	0	350	321	1	0006				0022	曾俊傑		1050722	BGT
7-3-91	0	07103		106	07103	2	337103000		0305	009			0	0		輛	2		0		0		0	2.00	2800000	5600000	5600000	0	0	0	0	汰換傾卸工程車(含必要配備)(1993年BK-147、1994年BN-903)。								依業務需求覈實增列。	0	350	321	1	0007	0	0	0	0022	曾俊傑		1050722	BGT
7-3-91	0	07103		106	07103	2	337103000		0305	010			0	0		輛	1		0		0		0	1.00	3000000	3000000	3000000	0	0	0	0	汰換平板升降工程車(1991年BF-446)。								依業務需求覈實增列。	0	350	321	1	0008	0	0	0	0022	曾俊傑		1050808	BGT
7-4-116	0	07104		106	07104	2	517103000		0305	008			0	0		輛	1		0		0		0	1.00	2000000	2000000	2000000	4000000	4000000	0	0	汰換大型傾卸工程車(1997年購置，車號BP-400)。								覈實編列	0	350	321	0	0001				0022	蕭財明		1050425	BGT
7-4-116	0	07104		106	07104	2	517103000		0305	009			0	0		輛	3		0		0		0	3.00	3400000	20400000	10200000	6000000	6000000	0	0	汰換大型高空升降工程車(1996年及1997年購置，車號BP-632、BO-792、BO-793)。								覈實編列	0	350	321	0	0002				0022	蕭財明		1050728	BGT
7-4-116	0	07104		106	07104	2	517103000		0305	011			0	0	0204	輛	3		0		0		0	3.00	820000	2460000	2460000	545000	545000	0	0	汰換客貨兩用車(2002年購置，車號8D-2647、8D-2649、8D-2648)。								覈實編列	1	350	321	0	0003				0022	蕭財明		1050425	BGT
7-4-116	0	07104		106	07104	2	517103000		0305	013			0	0		輛	1		0		0		0	1.00	3000000	3000000	3000000	0	0	0	0	汰換大型密封式垃圾車(2004年購置，車號042-BH)。								覈實編列	0	350	321	0	0004	0	0	0	0022	蕭財明		1050425	BGT
7-4-116	0	07104		106	07104	2	517103000		0305	015			0	0		輛	1		0		0		0	1.00	1500000	1500000	1500000	0	0	0	0	汰換小型傾卸工程車(2000年購置，車號DX-6100)。								覈實編列	0	350	321	0	0005	0	0	0	0022	蕭財明		1050425	BGT
7-4-117	0	07104		106	07104	2	517103000		0305	016			0	0		輛	1		0		0		0	1.00	3800000	7600000	3800000	0	0	0	0	汰換大型碎木拖卡車(1999年購置，車號BS-066)。								覈實編列	0	350	321	0	0006	0	0	0	0022	蕭財明		1050728	BGT
7-4-117	0	07104		106	07104	2	517103000		0305	017			0	0		輛	2		0		0		0	2.00	4500000	13500000	9000000	0	0	0	0	汰換大型吊車(1997年及1999年購置，車號BS-070、BQ-321)。								覈實編列	0	350	321	0	0007	0	0	0	0022	蕭財明		1050728	BGT
7-4-117	0	07104		106	07104	2	517103000		0305	018			0	0		輛	1		0		0		0	1.00	6000000	6000000	6000000	0	0	0	0	汰換特殊大型高空升降工程車(1997年購置，車號BP-635)。								覈實編列	0	350	321	0	0008	0	0	0	0022	蕭財明		1050425	BGT
7-4-117	0	07104		106	07104	2	517103000		0305	019			0	0	0211	輛	6		0		0		0	6.00	88000	693000	528000	0	0	0	0	汰換電動公務機車(2002年購置，車號BJH-198、BJH-201、BJH-202、BJH-203、BJH-205、BJH-206)。								覈實編列	1	351	321	1	0009	0	0	0	0022	蕭財明		1050808	BGT
7-5-94	0	07105		106	07105	2	527103000		0305	001			0	0		年	1		0		0		0	1.00	158400	113400	158400	0	0	0	0	汰換重型公務機車(1998年購置AZS-597、AZS-601、AZS-602、AZS-609、AZS-611及AZS-612)（淡水河系污水下水道									0	351	321	0	0001	0	0	0	0022	羅昭宏		1050727	BGT
7-5-94	0	07105		106	07105	2	527103000		0305	003			0	0		輛	1		0		0		0	1.00	3000000	3000000	3000000	0	0	0	0	汰換高壓清管車(1991年購置BE-220)。									0	350	321	0	0002	0	0	0	0022	羅昭宏		1050707	BGT
7-6-83	0	07106		106	07106	2	317103000		0305	003			0	0	0204	輛	1		0		0		0	1.00	820000	820000	820000	0	0	0	0	汰換客貨兩用車(汰換2001年購置，8C-9373)。								原8C-9373車輛逾15年，於105年度提報車輛汰換需求，未獲車輛審查小組審查通過，惟實有用車需求故增列。	1	350	321	0	0002				0022	胡崴翔		1050803	BGT
7-6-83	0	07106		106	07106	2	317103000		0305	004			0	0		輛	1		0		0		0	1.00	63000	63000	63000	0	0	0	0									汰換已屆齡車輛。	0	350	321	0	0003				0022	胡崴翔		1050805	BGT
8-3-53	0	08104		106	08104	2	337103000		0305	004			0	0		輛	1		0		0		0	1.00	520000	520000	520000	0	0	0	0	汰換工程救險車(工程車)(2000年2A-0047)。									0	350	321	0	0002					黃清雄		1050304	BGT
8-4-111	0	08105		106	08105	2	337103000		0305	001			0	0		輛	1		0		0		0	1.00	550000	550000	550000	0	0	0	0	汰換小客車(2002年8D-8590)為客貨兩用車1輛。								106年7月原客貨兩用車逾最大使用年限辦理汰換購置。		350	321	0	0001					歐淑娟		1050727	BGT
8-4-111	0	08105		106	08105	2	337103000		0305	002			0	0		輛	1		0		0		0	1.00	820000	820000	820000	0	0	0	0	汰換客貨兩用車(2002年8D-8522)為8人座車1輛。								106年7月原客貨兩用車逾最大使用年限辦理汰換購置。		350	321	0	0002	0	0	0		歐淑娟		1050727	BGT
8-5-62	0	08108		106	08108	2	337103000		0305	002	'		0	0	0211	輛	1		0		0		0	1.00	88000	0	88000	0	0	0	0	汰換電動公務機車。								汰換1998年9月所購置之CIB-160重型公務機車，為本所每日來往市府交換公文及監理業務等用車，因零件老舊、經常故障，且已逾使用年限，效能欠佳，影響公文交換效率，亟需汰換。	1	351	321	0	0001	0	0	0		周淑惠		1050722	BGT
9-1-189	0	09101		106	09101	2	437103000		0305	001			0	0	0211	輛	1		0		0		0	1.00	88000	315000	88000	126000	0	0	0	文山社福中心汰換電動重型機車。									1	351	321	0	0001				0022	魏英珠、翁淑卿、蔡妙娟、李恩琪		1050729	BGT
9-2-43	0	09102		106	09102	2	437103000		0305	001			0	0		輛	1		0		0		0	1.00	820000	560000	820000	0	0	0	0	汰換客貨兩用車。								汰換9C-9443(90年購置)	0	350	321	0	0001	0	0	0	0022	吳幸芳		1050727	BGT
11-1-1-98	0	11111		106	11101	2	717103000		0305	002			0	0		輛	1		0		0		0	1.00	730000	700000	730000	2100000	2100000	0	0	汰換勤務車1輛(2001年份福特1輛)。								已達使用年限，繼續使用不敷經濟效益。	0	352	321	0	0001					張清成		1050719	BGT
11-1-1-98	0	11111		106	11101	2	717103000		0305	003			0	0		輛	2		0		0		0	2.00	880000	1700000	1760000	850000	850000	0	0	汰換廂式勤務車2輛(2001年份福斯2輛)。								已達使用年限，繼續使用不敷經濟效益。	0	352	321	0	0002				0022	張清成		1050719	BGT
11-1-1-98	0	11111		106	11101	2	717103000		0305	004			0	0		輛	19		0		0		0	19.00	630000	11400000	11970000	12000000	12000000	0	0	汰換偵防車19輛(2006年份中華8輛、2007年度中華8輛、2008年份中華3輛)。								已達使用年限，繼續使用不敷經濟效益。	0	352	321	0	0003				0022	張清成		1050728	BGT
11-1-1-98	0	11111		106	11101	2	717103000		0305	006			0	0		輛	51		0		0		0	51.00	630000	33000000	32130000	31200000	31200000	0	0	汰換巡邏車51輛(2006年份中華2輛、2007年份中華49輛)。								已達使用年限，繼續使用不敷經濟效益。	0	352	321	0	0004				0022	張清成		1050719	BGT
11-1-1-98	0	11111		106	11101	2	717103000		0305	008			0	0		輛	7		0		0		0	7.00	830000	7200000	5810000	1600000	1600000	0	0	汰換小型警備車7輛(2001年份福斯7輛)。								已達使用年限，繼續使用不敷經濟效益。	0	352	321	0	0005				0022	張清成		1050719	BGT
11-1-1-98	0	11111		106	11101	2	717103000		0305	012			0	0		輛	340		0		0		0	340.00	63000	21609000	21420000	12000000	12000000	0	0	汰換巡邏機車340輛(2008年份三陽340輛)。								已達使用年限，繼續使用不敷經濟效益。	0	353	321	0	0006				0022	張清成		1050719	BGT
11-1-1-98	0	11111		106	11101	2	717103000		0305	013			0	0		輛	81		0		0		0	81.00	64500	10449000	5224500	13542000	13542000	0	0	汰換偵防機車81輛(2003年份台鈴18輛、2004年份光陽63輛)。								已達使用年限，繼續使用不敷經濟效益。	0	353	321	0	0007				0022	張清成		1050719	BGT
11-1-1-98	0	11111		106	11101	2	717103000		0305	014			0	0		輛	2		0		0		0	2.00	2530000	12500000	5060000	0	0	0	0	汰換汽車拖吊車2輛(1993年份GMC2輛)。								已達使用年限，繼續使用不敷經濟效益。	0	353	321	0	0008	0	0	0	0022	張清成		1050719	BGT
11-1-1-98	0	11111		106	11101	2	717103000		0305	015			0	0		輛	5		0		0		0	5.00	630000	4200000	3150000	0	0	0	0	汰換工程車5輛(2000年份中華1輛、2002年份福特4輛)。								已達使用年限，繼續使用不敷經濟效益。	0	353	321	0	0009	0	0	0	0022	張清成		1050719	BGT
12-1-163	0	12101		106	12101	2	457103000		0305	002			0	0	0214	輛	2		0		0		0	2.00	550000	1650000	1100000	0	0	0	0	汰換客貨兩用車（5人座自排）。								106年擬改以汰換客貨兩用車（5人座自排）2台使用。	1	350	321	0	0002	0	0	0	0023	楊嬿菁		1050724	BGT
13-1-212	0	13101		106	13101	2	527103000		0305	001			0	0	0204	輛	3		0		0		0	3.00	820000	2460000	2460000	5400000	5400000	0	0	汰換客貨兩用車8人座3輛(車號:6D-6490、6D-6503、6D-6510)。								汰換91年4月購置6D-6490、6D-6492、6D-6495、6D-6497、6D-6499、6D-6503、6D-6510、6D-6513客貨兩用車八人座等8輛，上述車輛91年購置至106年已逾15年，考量本局業務屬性特殊，擬購置客貨兩用車八人座8輛計4,360,000元，建請同意汰換。	1	350	321	0	0001				0022	李國勝		1050726	BGT
13-1-212	0	13101		106	13101	2	527103000		0305	005			0	0	0214	輛	1		0		0		0	1.00	550000	550000	550000	0	0	0	0	汰換客貨兩用車5人座1輛(車號:6D-8346)。								汰換2002年車輛2部(即6D-8343、6D-8346)，此2輛車至106年4月使用滿15年，又已逾15年客貨兩用車不得編列油料，為維持業務順利執行，急需辦理汰換。	1	350	321	0	0002	0	0	0	0022	徐玟瑜		1050726	BGT
13-1-213	0	13101		106	13101	2	527103001		0305	001	'		0	0		輛	1		0		0		0	1.00	4800000	4800000	4800000	0	0	0	0	汰換沖溝車1輛(車號:9E-575)。									0	354	321	0	0003	0	0	0	0022	林旺昌		1050726	BGT
13-2-39	0	13102		106	13102	2	527103000		0305	001			0	0	0214	輛	5		0		0		0	5.00	550000	2750000	2750000	550000	550000	0	0	汰換客貨兩用車5輛(2002年所購7D-9428、7D-9429、7D-9430、7D-9431及7D-9432等5輛車)。								核實增列：稽查勤務車，車齡至106年已逾15年，依規定汰換，汰換老舊車輛可提高稽查及行政效率，並保障同仁行車安全。	1	350	321	0	0001				0022	吳岳衡		1050401	BGT
13-2-39	0	13102		106	13102	2	527103000		0305	002			0	0	0210	輛	3		0		0		0	3.00	635000	1905000	1905000	635000	635000	0	0	汰換成小客車3輛(2002年所購7D-9433、7D-9435、7D-9436等3輛客貨兩用車)。								核實增列：稽查勤務車，車齡至106年已逾15年，依規定汰換，汰換老舊車輛可提高稽查及行政效率，並保障同仁行車安全。	1	350	321	0	0002				0022	吳岳衡		1050707	BGT
13-2-39	0	13102		106	13102	2	527103000		0305	003			0	0		輛	1		0		0		0	1.00	88000	88000	88000	63000	63000	0	0	汰換機車1輛(2005年購置DZF-261輕型公務機車1輛改購重型電動機車)。								已達使用年限需汰換。	0	351	321	0	0003				0022	呂莉莉		1050317	BGT
14-1-71	0	14101		106	14101	2	347103000		0305	002			0	0		輛	2		0		0		0	2.00	820000	2460000	1640000	0	0	0	0	汰換8人座客貨兩用車(自排)。								核實增列	0	350	321	1	0001	0	0	0		周益春		1050727	BGT
16-1-117	0	16101		106	16101	2	137103000		0305	002			0	0		輛	1		0		0		0	1.00	12000000	24000000	12000000	25000000	0	0	0	汰換空氣壓縮車1輛(1999年BS-295)。								汰舊換新	0	352	321	0	0001				0023	余錦彥		1050719	BGT
16-1-117	0	16101		106	16101	2	137103000		0305	003			0	0		輛	1		0		0		0	1.00	7500000	15000000	7500000	35000000	0	0	0	汰換水庫消防車1輛(1997年BP-629)。								汰舊換新	0	352	321	0	0002				0023	余錦彥		1050719	BGT
16-1-117	0	16101		106	16101	2	137103000		0305	004			0	0		輛	1		0		0		0	1.00	6000000	6000000	6000000	24000000	0	0	0	汰換救助器材車1輛(2000年9E-467)，購置器材運輸車1輛。								供運送搜救隊相關器材設備使用	0	352	321	0	0003				0023	余錦彥		1050719	BGT
16-1-117	0	16101		106	16101	2	137103000		0305	005			0	0		輛	1		0		0		0	1.00	35000000	35000000	35000000	14000000	0	0	0	汰換50m雲梯車1輛(2000年9E-620)。								汰舊換新	0	352	321	0	0004				0023	余錦彥		1050511	BGT
16-1-117	0	16101		106	16101	2	137103000		0305	006			0	0		輛	5		0		0		0	5.00	1500000	15000000	7500000	0	0	0	0	汰換防災特種車1輛(2000年DX-8491)及指揮車4輛(2000年2A-6445、2002年5D-4357、5D-4358、5D-4359)，購置幫								汰舊換新	0	352	321	0	0005				0023	余錦彥		1050726	BGT
16-1-117	0	16101		106	16101	2	137103000		0305	007			0	0		輛	1		0		0		0	1.00	2500000	2500000	2500000	0	0	0	0	汰換救災指揮車1輛(2000年7A-4470)。								供搜救隊災害發生時作為臨時指揮站，搶救受困人員、掌握現場資訊及指揮調度使用。	0	352	321	0	0006	0	0	0	0023	余錦彥		1050726	BGT
16-1-117	0	16101		106	16101	2	137103000		0305	008			0	0		輛	2		0		0		0	2.00	2500000	5000000	5000000	0	0	0	0	汰換消防查察車2輛(2003年9E-9486、9E-9487)，購置救災指揮幕僚作業車2輛。								汰舊換新	0	352	321	0	0007	0	0	0	0023	余錦彥		1050726	BGT
16-1-117	0	16101		106	16101	2	137103000		0305	009			0	0		輛	3		0		0		0	3.00	1650000	6600000	4950000	0	0	0	0	汰換緊急修護車3輛(1993年BK-490、1995年099-BF、BN-800)。								汰舊換新	0	352	321	0	0008	0	0	0	0023	余錦彥		1050726	BGT
16-1-118	0	16101		106	16101	2	137103000		0305	010			0	0		輛	1		0		0		0	1.00	670000	1340000	670000	670000	0	0	0	汰換消防後勤車1輛(2001年7C-3645)。								汰舊換新	0	352	321	0	0009				0023	游正吉		1050726	BGT
16-1-118	0	16101		106	16101	2	137103000		0305	011			0	0		輛	8		0		0		0	8.00	88000	2142000	704000	504000	0	0	0	汰換公務機車8輛(2003年BLW-126、2004年CPE-122、CPE-138、CPE-158、CPE-163、CPE-182、CPE-187、CRQ-115)								汰舊換新	0	352	321	0	0010				0023	游正吉		1050801	BGT
19-7-46	0	19115		106	19115	2	137103000		0305	001			0	0		輛	1		0		0		0	1.00	820000	545000	820000	0	0	0	0	汰換2002年份客貨兩用車(8人座)。										350	321	0	0001					徐小萍		1050802	BGT
19-8-45	0	19116		106	19116	2	137103000		0305	001			0	0	0204	輛	1		0		0		0	1.00	820000	820000	820000	1090000	1090000	0	0	汰換8人座客貨兩用車1輛。									1	350	321	0	0001					紀凱程		1050722	BGT
