pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	kpirmk	sysdat	usno
2-3-48	0	02103		106	02103	1	120301002		0220	002			0	0	2001	臺	1	月	12	張	9120		0		0.7	76608	76608	76608	76608	0	0	影印機使用費。									1	261	122	0	0017				0008	范汝欣		1050411	BGT
2-3-53	0	02103		106	02103	1	120302002		0220	008			0	0	2001	臺	1	月	12	張	3800		0	1.00×12.00×3800.00	0.7	31920	31920	31920	31920	0	0	影印機使用費。									1	261	122	0	0023				0008	彭聖翔		1050505	BGT
2-4-18	0	02104		106	02104	1	120101002		0220	003			0	0		臺	3	月	12	張	9500		0		0.7	239400	239400	239400	239400	0	0	影印機使用費。									0	261	122	0	0032				0008	蘇玉棻		1050322	BGT
2-5-18	0	02105		106	02105	1	120101002		0220	002			0	0	2001	臺	1	月	12	張	14400		0	1.00×12.00×14400.00	0.7	120960	120960	120960	120960	0	0	影印機使用費。									1	261	122	0	0036				0008	魏金財		1050415	BGT
2-6-38	0	02106		106	02106	1	212601004		0220	010			0	0	2001	臺	6	月	12	張	7500		0		0.7	378000	378000	378000	378000	0	0	影印機使用費。									1	261	122	0	0076				0008	周麗君		1050307	BGT
2-7-22	0	02108		106	02108	1	120101002		0220	001			0	0		臺	4	月	12	張	10000		0		0.7	336000	336000	336000	336000	0	0	影印機使用費。　　　　　　　　　　　　　　　　　　　　　　　									0	261	122	0	0045				0008	張淑卿		1050426	BGT
2-8-14	0	02111		106	02111	1	340201002		0220	007			0	0		臺	1	月	12	張	3393		0	1.00×12.00×3393.00	0.7	28504	28504	28504	28504	0	0	影印機使用費。										261	122	0	0026				0008	陳墀信		1050514	BGT
2-9-39	0	02112		106	02112	1	130201002		0220	004			0	0		臺	2	月	12	張	20833		0	2.00×12.00×20833.00	0.7	349994	349994	349994	349994	0	0	影印機使用費。								無增減。	0	261	122	0	0026					林世豪		1050427	BGT
2-9-40	0	02112		106	02112	1	130201004		0220	002			0	0		臺	1	月	12	張	4000		0	1.00×12.00×4000.00	0.7	33600	33600	33600	33600	0	0	影印機使用費。								 無增減。	0	261	122	0	0038					林世豪		1050427	BGT
2-9-49	0	02112		106	02112	1	130301006		0220	003			0	0		臺	1	月	12	張	4000		0	1.00×12.00×4000.00	0.7	33600	33600	33600	33600	0	0	影印機使用費。								無增減。	0	261	122	0	0064					陸芃緁		1050507	BGT
2-10-25	0	02113		106	02113	1	220101002		0220	008			0	0		臺	3	月	12	張	11000		0	3.00×12.00×11000.00	0.7	277200	277200	277200	277200	0	0	影印機使用費。									0	261	122	0	0052					宋天祺		1050502	BGT
2-11-44	0	02121		106	02121	1	132801002		0220	015			0	0		臺	2	月	12	張	17005		0	2.00×12.00×17005.00	0.7	285684	285684	285684	285684	0	0	影印機使用費。									0	261	122	0	0058				0008	徐儷明		1050413	BGT
2-12-32	0	02122		106	02122	1	130101002		0220	007			0	0	2001	臺	6	月	12	張	8076		0		0.7	407030	407030	407030	407030	0	0	影印機使用費。									1	261	122	0	0054				0008	莊月桃		1050321	BGT
2-13-30	0	02123		106	02123	1	130101002		0220	009			0	0	2001	臺	5	月	12	張	8000		0	5.00×12.00×8000.00	0.7	336000	336000	336000	336000	0	0	影印機使用費。									1	261	122	0	0048					郭川銘		1050404	BGT
2-14-43	0	02124		106	02124	1	130101002		0220	010			0	0		臺	1	月	12	張	13065		0		0.7	109746	109746	109746	109746	0	0	影印機使用費。									0	261	122	0	0060				0008	章庭瑜		1050316	BGT
2-14-54	0	02124		106	02124	1	132801002		0220	017			0	0		臺	1	月	12	張	13295		0	1.00×12.00×13295.00	0.7	111678	111678	111678	111678	0	0	影印機使用費。									0	261	122	0	0045				0008	鄭羽帆		1050412	BGT
2-14-57	0	02124		106	02124	1	132801003		0220	006			0	0		臺	1	月	12	張	9600		0	1.00×12.00×9600.00	0.7	80640	80640	80640	80640	0	0	社會業務、健保業務用影印機使用費。									0	261	122	0	0075				0008	簡志遠		1050412	BGT
2-14-58	0	02124		106	02124	1	132801004		0220	003			0	0		臺	1	月	12	張	4000		0		0.7	33600	33600	33600	33600	0	0	影印機使用費。									0	261	122	0	0086				0008	朱良斌		1050316	BGT
2-14-59	0	02124		106	02124	1	132801005		0220	003			0	0		臺	1	月	12	張	4000		0		0.7	33600	33600	33600	33600	0	0	影印機使用費。									0	261	122	0	0099				0008	鄭良城		1050316	BGT
2-15-25	0	02125		106	02125	1	130101002		0220	013			0	0	2001	臺	1	月	12	張	8228		0	1.00×12.00×8228.00	0.7	69115	69115	69115	69115	0	0	影印機使用費。									1	261	122	0	0056				0008	陳素月		1050405	BGT
2-15-37	0	02125		106	02125	1	132801002		0220	017			0	0	2001	臺	1	月	12	張	8228		0	1.00×12.00×8228.00	0.7	69115	69115	69115	69115	0	0	影印機使用費。									1	261	122	0	0048				0008	林婉貞		1050405	BGT
2-15-40	0	02125		106	02125	1	132801003		0220	002			0	0	2001	臺	1	月	12	張	8228		0		0.7	69115	69115	69115	69115	0	0	影印機使用費。									1	261	122	0	0078				0008	黃文麗		1050323	BGT
2-15-42	0	02125		106	02125	1	132801005		0220	003			0	0	2001	臺	1	月	12	張	8228		0	1.00×12.00×8228.00	0.7	69115	69115	69115	69115	0	0	影印機使用費。　　　　　									1	261	122	0	0097				0008	孫玉英		1050405	BGT
2-15-42	0	02125		106	02125	1	132801008		0220	004			0	0	2001	臺	1	月	12	張	8228		0	1.00×12.00×8228.00	0.7	69115	69115	69115	69115	0	0	影印機使用費。									1	261	122	0	0104				0008	張炳進		1050405	BGT
2-16-28	0	02126		106	02126	1	130101002		0220	011			0	0		臺	5	月	12	張	6956		0		0.7	292152	292152	292152	292152	0	0	影印機使用費。									0	272	122	0	0053				0008			1050411	BGT
2-17-32	0	02127		106	02127	1	130101002		0220	008			0	0		臺	1	月	12	張	7200		0	1.00×12.00×7200.00	0.7	60480	60480	60480	60480	0	0	影印機使用費。									0	261	122	0	0050					林潘明		1050509	BGT
2-17-47	0	02127		106	02127	1	132801002		0220	014			0	0		臺	1	月	12	張	4800		0	1.00×12.00×4800.00	0.7	40320	40320	40320	40320	0	0	影印機使用費。									0	261	122	0	0055					陳雅		1050509	BGT
2-17-49	0	02127		106	02127	1	132801003		0220	002			0	0		臺	1	月	12	張	5200		0	1.00×12.00×5200.00	0.7	43680	43680	43680	43680	0	0	影印機使用費。									0	261	122	0	0089					劉若華		1050509	BGT
2-17-51	0	02127		106	02127	1	132801004		0220	006			0	0		臺	1	月	12	張	8000		0	1.00×12.00×8000.00	0.7	67200	67200	67200	67200	0	0	影印機使用費。									0	261	122	0	0102					周瑞祥		1050509	BGT
2-17-52	0	02127		106	02127	1	132801005		0220	003			0	0		臺	1	月	12	張	7200		0	1.00×12.00×7200.00	0.7	60480	60480	60480	60480	0	0	影印機使用費。									0	261	122	0	0112					張麗華		1050509	BGT
2-17-52	0	02127		106	02127	1	132801009		0220	002			0	0		臺	1	月	12	張	5200		0	1.00×12.00×5200.00	0.7	43680	43680	43680	43680	0	0	影印機使用費。									0	261	122	0	0121					黃梅怡		1050509	BGT
2-18-36	0	02128		106	02128	1	130101020		0220	007			0	0		臺	2	月	12	張	3330		0	2.00×12.00×3330.00	0.7	55944	55944	55944	55944	0	0	影印機使用費。									2	261	122	0	0045				0008	周如倩		1050408	BGT
2-18-48	0	02128		106	02128	1	132801020		0220	016			0	0		臺	1	月	12	張	23680		0	1.00×12.00×23680.00	0.7	198912	198912	198912	198912	0	0	影印機使用費。									2	261	122	0	0053					左忠文		1050415	BGT
2-19-47	0	02129		106	02129	1	132801002	001	0220	014			0	0		臺	1	月	12	張	5265		0	1.00×12.00×5265.00	0.7	44226	44226	44226	44226	0	0	影印機使用費。									0	261	122	0	0048				0008	黃榮磐		1050301	BGT
2-19-50	0	02129		106	02129	1	132801003		0220	002			0	0		臺	1	月	12	張	10190		0		0.7	85596	85596	85596	85596	0	0	影印機使用費。									0	261	122	0	0084				0008	余淑文		1050222	BGT
2-19-52	0	02129		106	02129	1	132801005		0220	003			0	0		臺	1	月	12	張	5265		0		0.7	44226	44226	44226	44226	0	0	影印機使用費。									0	261	122	0	0110				0008	林金選		1050222	BGT
2-20-33	0	02130		106	02130	1	130101002		0220	008			0	0		臺	5	月	12	張	9600		0	5.00×12.00×9600.00	0.7	403200	403200	403200	403200	0	0	影印機使用費。									0	261	122	0	0049				0008	陳品瑞		1050408	BGT
2-21-37	0	02131		106	02131	1	130101002		0220	013			0	0	2001	臺	9	月	12	張	2409		0		0.7	182120	182120	182120	182120	0	0	影印機使用費。									1	261	122	0	0064					陳怡佐		1050324	BGT
2-22-34	0	02132		106	02132	1	130101002		0220	001			0	0		臺	1	月	12	張	11340		0	1.00×12.00×11340.00	0.7	95256	95256	95256	95256	0	0	影印機使用費。									0	272	122	0	0047				0008	胡芳慧		1050328	BGT
2-22-45	0	02132		106	02132	1	132801002		0220	001			0	0		臺	1	月	12	張	11340		0		0.7	95256	95256	95256	95256	0	0	影印機使用費。									0	272	122	0	0036				0008	張凱貞		1050324	BGT
2-22-48	0	02132		106	02132	1	132801003		0220	001			0	0		臺	2	月	12	張	11340		0		0.7	190512	190512	190512	190512	0	0	影印機使用費。									0	272	122	0	0084				0008	許錦華		1050324	BGT
2-22-50	0	02132		106	02132	1	132801005		0220	001			0	0		臺	1	月	12	張	11340		0		0.7	95256	95256	95256	95256	0	0	影印機使用費。									0	272	122	0	0101				0008	楊怡瑄		1050324	BGT
3-1-43	0	03101		106	03101	1	130101003		0220	003			0	0		臺	1	月	12	張	4571		0		0.7	38396	38396	38396	38396	0	0	影印機使用費。									0	261	122	0	0055				0008	鄭姵楹		1050215	BGT
3-1-44	0	03101		106	03101	1	130101004		0220	002			0	0		臺	1	月	12	張	3354		0	1.00×12.00×3354.00	0.7	28174	28174	28174	28174	0	0	影印機使用費。									0	261	122	0	0064				0008	潘慧琳		1050317	BGT
3-1-46	0	03101		106	03101	1	130101006		0220	001			0	0		臺	1	月	12	張	11200		0	1.00×12.00×11200.00	0.7	94080	94080	94080	94080	0	0	影印機使用費。									0	261	122	0	0085				0008	陸美虹		1050310	BGT
3-1-50	0	03101		106	03101	1	130201002		0220	012			0	0		臺	1	月	12	張	8228		0	1.00×12.00×8228.00	0.7	69115	69115	69115	69115	0	0	影印機使用費。									0	261	122	0	0021				0008	吳恩真		1050316	BGT
3-1-57	0	03101		106	03101	1	130301002		0220	010			0	0		臺	1	月	12	張	11428		0		0.7	95995	95995	95995	95995	0	0	影印機使用費。									0	261	122	0	0027				0008	林士智		1050216	BGT
3-1-91	0	03101		106	03101	1	130601005		0220	009			0	0		臺	2	月	12	張	2285		0	2.00×12.00×2285.00	0.7	38388	38388	38388	38388	0	0	新移民會館影印機使用費。									0	261	122	0	0057					許純綺		1050510	BGT
3-1-82	0	03101		106	03101	1	133201002		0220	013			0	0		臺	1	月	12	張	15132		0		0.7	127109	127109	127109	127109	0	0	影印機使用費。									0	261	122	0	0027				0008	洪進達		1050216	BGT
3-1-70	0	03101		106	03101	1	220401002		0220	007			0	0		臺	1	月	12	張	9143		0		0.7	76801	76801	76801	76801	0	0	影印機使用費。									0	261	122	0	0023				0008	欉俊杰		1050216	BGT
3-2-13	0	03102		106	03102	1	220101002		0220	004			0	0	2001	臺	2	月	12	張	4290		0		0.7	72072	72072	72072	72072	0	0	影印機使用費。									1	261	122	0	0029				0008	陳彩虹		1050425	BGT
3-3-54	0	03103		106	03103	1	220101002		0220	026			0	0		臺	14	月	12	張	4640		0	14.00×12.00×4640.00	0.7	545664	545664	545664	545664	0	0	影印機使用費。									0	261	122	0	0055					陳靖亞		1050503	BGT
3-4-37	0	03111		106	03111	1	133202002		0220	007			0	0		臺	5	月	12	張	9372		0	5.00×12.00×9372.00	0.7	393624	393624	393624	393624	0	0	影印機使用費。									0	261	122	0	0032				0008	黃資婷		1050427	BGT
3-5-35	0	03112		106	03112	1	133202002		0220	006			0	0		臺	7	月	12	張	8000		0	7.00×12.00×8000.00	0.7	470400	470400	470400	470400	0	0	影印機使用費。									0	261	122	0	0032				0008	張瑋庭		1050303	BGT
3-6-37	0	03113		106	03113	1	133202002		0220	006			0	0		臺	7	月	12	張	7500		0	7.00×12.00×7500.00	0.7	441000	441000	526848	526848	0	0	影印機使用費。								核實減列	0	261	122	0	0033				0008	吳強綸		1050505	BGT
3-7-34	0	03114		106	03114	1	133202002		0220	008			0	0	2001	臺	4	月	12	張	11428		0	4.00×12.00×11428.00	0.7	383981	383981	383981	383981	0	0	影印機使用費。									1	261	122	0	0032				0008	李筱涵		1050503	BGT
3-8-35	0	03115		106	03115	1	133202002		0220	008			0	0		臺	6	月	12	張	6080		0		0.7	306432	306432	306432	306432	0	0	影印機使用費。									0	261	122	0	0033				0008	許超俊		1050427	BGT
3-9-35	0	03116		106	03116	1	133202002		0220	007			0	0		臺	5	月	12	張	6624		0	5.00×12.00×6624.00	0.7	278208	278208	278208	278208	0	0	影印機使用費。									0	261	122	0	0033				0008	林玉麟		1050331	BGT
3-10-33	0	03121		106	03121	1	133202002		0220	005			0	0		臺	3	月	12	張	7235		0	3.00×12.00×7235.00	0.7	182322	182322	182322	182322	0	0	影印機使用費。									0	261	122	0	0032				0008	高順隆		1050516	BGT
3-11-34	0	03122		106	03122	1	133202002		0220	008			0	0	2001	臺	5	月	12	張	7280		0		0.7	305760	305760	305760	305760	0	0	影印機使用費。									1	261	122	0	0032				0008	吳漢珍		1050412	BGT
3-12-35	0	03123		106	03123	1	133202002		0220	008			0	0		臺	8	月	12	張	6332		0		0.7	425510	425510	425510	425510	0	0	影印機使用費。									0	261	122	0	0033				0008	黃妙英		1050330	BGT
3-13-34	0	03124		106	03124	1	133202002		0220	005			0	0		臺	8	月	12	張	5000		0	8.00×12.00×5000.00	0.7	336000	336000	336000	336000	0	0	影印機使用費。									0	261	122	0	0032				0008	謝昇宏		1050425	BGT
3-14-39	0	03125		106	03125	1	133202002		0220	008			0	0	2001	臺	4	月	12	張	6560		0	4.00×12.00×6560.00	0.7	220416	220416	220416	220416	0	0	影印機使用費。									1	261	122	0	0033				0008	周明懿		1050505	BGT
3-15-34	0	03126		106	03126	1	133202002		0220	008			0	0		臺	4	月	12	張	9800		0	4.00×12.00×9800.00	0.7	329280	329280	354782	354782	0	0	影印機使用費。								配合業務簡併空間交換核實減列。	0	261	122	0	0031					吳逸凡		1050418	BGT
4-1-63	0	04101		106	04101	1	140101020		0220	003			0	0		臺	6	月	12	張	7381		0	6.00×12.00×7381.00	0.7	371992	371992	371992	371992	0	0	影印機使用費。									2	261	122	0	0039				0008	陳靜華		1050623	BGT
4-2-63	0	04102		106	04102	1	140101002		0220	006			0	0	2001	臺	47	月	12	張	4052		0	47.00×12.00×4052.00	0.7	1599730	1599730	1599730	1599730	0	0	影印機使用費。									1	261	122	0	0055				0008	賴昱潔		1050513	BGT
5-2-38	0	05112		106	05112	1	220101002		0220	011			0	0		臺	14	月	12	張	5206		0	14.00×12.00×5206.00	0.7	612226	612226	0	612226	0	0	影印機使用費。									1	272	122	0	0058	0	0	0	0008	廖美宏		1050421	BGT
5-3-36	0	05113		106	05113	1	220101002		0220	003			0	0	2001	臺	5	月	12	張	7000		0	5.00×12.00×7000.00	0.7	294000	294000	279220	279220	0	0	影印機使用費。								105預算案293916元調尾數	1	261	122	0	0039				0008	李曉禪		1050508	BGT
5-4-29	0	05114		106	05114	1	220101002		0220	011			0	0	2001	臺	3	月	12	張	3428		0	3.00×12.00×3428.00	0.7	86386	86386	0	86386	0	0	影印機使用費。									1	261	122	0	0048	0	0	0		王雪珍		1050509	BGT
5-6-26	0	05118		106	05118	1	220101002		0220	004			0	0	2001	臺	2	月	12	張	15720		0	2.00×12.00×15720.00	0.7	264096	264096	250891	250891	0	0	影印機使用費。									1	261	122	1	0056				0008	張美珠		1050415	BGT
6-1-73	0	06101		106	06101	1	310101002		0220	005			0	0	2001	臺	5	月	12	張	4500		0	5.00×12.00×4500.00	0.7	189000	189000	189000	189000	0	0	影印機使用費。									1	261	122	0	0045				0008	燕奕峰		1050310	BGT
6-1-74	0	06101		106	06101	1	310101003		0220	008			0	0	2001	臺	1	月	12	張	6000		0	1.00×12.00×6000.00	0.7	50400	50400	50400	50400	0	0	影印機使用費。									1	261	122	0	0064				0008	陳安如		1050303	BGT
6-1-76	0	06101		106	06101	1	310101004		0220	005			0	0	2001	臺	1	月	12	張	5000		0	1.00×12.00×5000.00	0.7	42000	42000	42000	42000	0	0	影印機使用費。									1	261	122	0	0075				0008	羅幸娟		1050303	BGT
6-1-117	0	06101		106	06101	1	310401002		0220	004			0	0	2001	臺	1	月	12	張	10000		0	1.00×12.00×10000.00	0.7	84000	84000	84000	84000	0	0	影印機使用費。									1	261	122	1	0031				0008	李世正		1050307	BGT
6-1-84	0	06101		106	06101	1	320201002		0220	005			0	0	2001	臺	1	月	12	張	5000		0	1.00×12.00×5000.00	0.7	42000	42000	42000	42000	0	0	影印機使用費。									1	261	122	0	0019				0008	蔡孟棻		1050429	BGT
6-1-95	0	06101		106	06101	1	320202002		0220	006			0	0	2001	臺	2	月	12	張	3000		0	2.00×12.00×3000.00	0.7	50400	50400	50400	50400	0	0	影印機使用費。									1	261	122	0	0032				0008	謝慶龍		1050303	BGT
6-1-104	0	06101		106	06101	1	320301002		0220	003			0	0	2001	臺	1	月	12	張	2000		0	1.00×12.00×2000.00	0.7	16800	16800	16800	16800	0	0	影印機使用費。									1	261	122	0	0022				0008	楊喻翔		1050308	BGT
6-1-106	0	06101		106	06101	1	320301004		0220	003			0	0	2001	臺	1	月	12	張	2000		0	1.00×12.00×2000.00	0.7	16800	16800	16800	16800	0	0	影印機使用費。									1	261	122	0	0033				0008	何明燦		1050304	BGT
6-2-37	0	06102		106	06102	1	310101002		0220	002			0	0		臺	1	月	12	張	5040		0	1.00×12.00×5040.00	0.7	42336	42336	42336	42336	0	0	影印機使用費。									0	261	122	0	0050				0008	吳進義		1050509	BGT
6-2-63	0	06102		106	06102	1	310301006		0220	001			0	0		臺	1	月	12	張	4680		0		0.7	39312	39312	39312	39312	0	0	影印機使用費。									0	261	122	0	0092				0008	李鎗州		1050501	BGT
6-2-67	0	06102		106	06102	1	310301007		0220	003			0	0		臺	1	月	12	張	5265		0	1.00×12.00×5265.00	0.7	44226	44226	44226	44226	0	0	影印機使用費。									0	261	122	0	0140				0008	陳文德		1050507	BGT
6-3-43	0	06103		106	06103	1	310101002		0220	006			0	0		臺	5	月	12	張	14000		0		0.7	588000	588000	588000	588000	0	0	影印機使用費。									0	261	122	0	0065				0008	林玟玓		1050407	BGT
6-4-43	0	06104		106	06104	1	340101002		0220	002			0	0	2001	臺	1	月	12	張	34000		0	1.00×12.00×34000.00	0.7	285600	285600	285600	285600	0	0	影印機使用費。									1	261	122	0	0044					陳婉琦		1050307	BGT
6-4-56	0	06104		106	06104	1	340301002		0220	006			0	0	2001	臺	1	月	12	張	15200		0	1.00×12.00×15200.00	0.7	127680	127680	127680	127680	0	0	影印機使用費。									1	261	122	0	0019				0008	范國敦		1050516	BGT
6-4-58	0	06104		106	06104	1	340301005		0220	006			0	0	2001	臺	1	月	12	張	18560		0	1.00×12.00×18560.00	0.7	0	155904	0	155904	0	0	影印機使用費。									1	261	122	0	0043	0	0	0	0008	范國敦		1050724	BGT
6-4-64	0	06104		106	06104	1	340401002		0220	004			0	0	2001	臺	1	月	12	張	16400		0	1.00×12.00×16400.00	0.7	137760	137760	137760	137760	0	0	影印機使用費。									1	261	122	0	0025				0008	方霖		1050506	BGT
6-4-70	0	06104		106	06104	1	340501005		0220	002			0	0	2001	臺	1	月	12	張	5600		0	1.00×12.00×5600.00	0.7	47040	47040	47040	47040	0	0	影印機使用費。									1	261	122	0	0019				0008	林建?		1050304	BGT
7-1-27	0	07101		106	07101	1	320101002		0220	004			0	0	2001	臺	3	月	12	張	3902		0	3.00×12.00×3902.00	0.7	98330	98330	98330	98330	0	0	影印機使用費。									1	261	122	0	0054				0008	吳鳳珠		1050421	BGT
7-1-29	0	07101		106	07101	1	320101003		0220	005			0	0	2001	臺	1	月	12	張	6719		0	1.00×12.00×6719.00	0.7	56440	56440	56440	56440	0	0	影印機使用費。									1	261	122	0	0072				0008	楊適綺		1050421	BGT
7-1-31	0	07101		106	07101	1	320101005		0220	003			0	0	2001	臺	1	月	12	張	1444		0	1.00×12.00×1444.00	0.7	12130	12130	12130	12130	0	0	影印機使用費。									1	261	122	0	0087				0008	吳秀珠		1050421	BGT
7-1-32	0	07101		106	07101	1	320101006		0220	003			0	0	2001	臺	1	月	12	張	4400		0	1.00×12.00×4400.00	0.7	36960	36960	36960	36960	0	0	影印機使用費。									1	261	122	0	0097				0008	宋品葳		1050421	BGT
7-1-33	0	07101		106	07101	1	320101008		0220	001			0	0	2001	臺	1	月	12	張	2704		0	1.00×12.00×2704.00	0.7	22714	22714	22714	22714	0	0	影印機使用費。									1	261	122	0	0108				0008	楊恩銘		1050421	BGT
7-1-41	0	07101		106	07101	1	320201002		0220	005			0	0	2001	臺	1	月	12	張	5969		0	1.00×12.00×5969.00	0.7	50140	50140	50140	50140	0	0	影印機使用費。									1	261	122	0	0028				0008	曹正邦		1050421	BGT
7-1-42	0	07101		106	07101	1	320201003	001	0220	002			0	0	2001	臺	1	月	12	張	7465		0	1.00×12.00×7465.00	0.7	62706	62706	62706	62706	0	0	影印機使用費。									1	261	122	0	0047				0008	田艾芸		1050421	BGT
7-1-46	0	07101		106	07101	1	320201004		0220	004			0	0	2001	臺	1	月	12	張	1493		0	1.00×12.00×1493.00	0.7	12541	12541	12541	12541	0	0	影印機使用費。									1	261	122	0	0078				0008	黃品瑄		1050421	BGT
7-1-47	0	07101		106	07101	1	320201005		0220	003			0	0	2001	臺	1	月	12	張	4750		0	1.00×12.00×4750.00	0.7	39900	39900	39900	39900	0	0	影印機使用費。									1	261	122	0	0095				0008	廖郁珊		1050421	BGT
7-1-51	0	07101		106	07101	1	320201006		0220	005			0	0	2001	臺	1	月	12	張	6735		0	1.00×12.00×6735.00	0.7	56574	56574	56574	56574	0	0	影印機使用費。									1	261	122	0	0131				0008	呂美惠		1050421	BGT
7-2-51	0	07102		106	07102	1	310101002		0220	006			0	0	2001	臺	8	月	12	張	9332		0	8.00×12.00×9332.00	0.7	627110	627110	627110	627110	0	0	影印機使用費。									1	261	122	0	0045				0008	陳錫安		1050511	BGT
7-2-53	0	07102		106	07102	1	310101003		0220	005			0	0	2001	臺	1	月	12	張	10856		0	1.00×12.00×10856.00	0.7	91190	91190	91190	91190	0	0	影印機使用費。									1	261	122	0	0072				0008	朱福根		1050419	BGT
7-2-54	0	07102		106	07102	1	310101004		0220	003			0	0	2001	臺	1	月	12	張	10179		0	1.00×12.00×10179.00	0.7	85504	85504	85504	85504	0	0	影印機使用費。									1	261	122	0	0081				0008	鄧惠玉		1050419	BGT
7-2-56	0	07102		106	07102	1	310101005		0220	003			0	0	2001	臺	1	月	12	張	6109		0	1.00×12.00×6109.00	0.7	51316	51316	51316	51316	0	0	影印機使用費。									1	261	122	0	0093				0008	柯孟秀		1050419	BGT
7-2-65	0	07102		106	07102	1	310201002		0220	001			0	0	2001	臺	8	月	12	張	3610		0	8.00×12.00×3610.00	0.7	242592	242592	242592	242592	0	0	影印機使用費。									1	261	122	0	0082				0008	楊德雄		1050419	BGT
7-2-69	0	07102		106	07102	1	310201003		0220	009			0	0	2001	臺	1	月	12	張	22989		0	1.00×12.00×22989.00	0.7	193108	193108	193108	193108	0	0	影印機使用費。									1	261	122	0	0138				0008	張坤城		1050419	BGT
7-2-74	0	07102		106	07102	1	310201004		0220	009			0	0	2001	臺	6	月	12	張	3971		0	6.00×12.00×3971.00	0.7	200138	200138	200138	200138	0	0	影印機使用費。									1	261	122	0	0204				0008	游百崧		1050419	BGT
7-3-52	0	07103		106	07103	1	330101002		0220	002			0	0	2001	臺	12	月	12	張	3800		0	12.00×12.00×3800.00	0.7	383040	383040	383040	383040	0	0	影印機使用費。									1	261	122	0	0053				0008	陳錦豪		1050511	BGT
7-3-64	0	07103		106	07103	1	330201002		0220	004			0	0	2001	臺	8	月	12	張	6953		0		0.7	467242	467242	467242	467242	0	0	影印機使用費。									1	261	122	0	0052				0008	曾俊傑		1050308	BGT
