pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	kpirmk	sysdat	usno
3-1-9	1	03101		105	03101	1	133902003		0214	001			0	0		節	12		0		0		0	12.00	1600	0	19200	0	0	0	0	辦理新移民生活成長營大陸學員班講師鐘點費（外聘）。									0	242	122	0	0002	0	0	0		許純綺		1050512	BGT
3-1-9	1	03101		105	03101	1	133902003		0214	002			0	0		節	24		0		0		0	24.00	1400	0	33600	0	0	0	0	辦理新移民生活成長營大陸學員班講師鐘點費（外聘）。									0	242	122	0	0003	0	0	0		許純綺		1050512	BGT
3-1-10	1	03101		105	03101	1	133902003		0214	003			0	0		節	27		0		0		0	27.00	1000	0	27000	0	0	0	0	辦理新移民生活成長營大陸學員班講師鐘點費（外聘）。									0	242	122	0	0004	0	0	0		許純綺		1050512	BGT
3-1-10	1	03101		105	03101	1	133902003		0214	005			0	0		節	28		0		0		0	28.00	1600	0	44800	0	0	0	0	辦理新移民生活成長營外籍學員班講師鐘點費（外聘）。									0	242	122	0	0005	0	0	0		許純綺		1050512	BGT
3-1-10	1	03101		105	03101	1	133902003		0214	006			0	0		節	4		0		0		0	4.00	1400	0	5600	0	0	0	0	辦理新移民生活成長營外籍學員班講師鐘點費（外聘）。									0	242	122	0	0006	0	0	0		許純綺		1050512	BGT
3-1-10	1	03101		105	03101	1	133902003		0214	007			0	0		節	3		0		0		0	3.00	1200	0	3600	0	0	0	0	辦理新移民生活成長營外籍學員班講師鐘點費（外聘）。									0	242	122	0	0007	0	0	0		許純綺		1050512	BGT
3-1-10	1	03101		105	03101	1	133902003		0214	008			0	0		節	36		0		0		0	36.00	1600	0	57600	0	0	0	0	辦理新移民原屬國語言班(越南語班)講師鐘點費（外聘）。									0	242	122	0	0008	0	0	0		許純綺		1050512	BGT
3-1-10	1	03101		105	03101	1	133902003		0214	009			0	0		節	42		0		0		0	42.00	1400	0	58800	0	0	0	0	辦理新移民原屬國語言班(印尼語班)講師鐘點費（外聘）。									0	242	122	0	0009	0	0	0		許純綺		1050512	BGT
3-1-10	1	03101		105	03101	1	133902003		0214	010			0	0		節	53		0		0		0	53.00	1600	0	84800	0	0	0	0	辦理新移民原屬國語言班(泰國語班)講師鐘點費（外聘）。									0	242	122	0	0010	0	0	0		許純綺		1050512	BGT
3-1-10	1	03101		105	03101	1	133902003		0214	011			0	0		節	40		0		0		0	40.00	1600	0	64000	0	0	0	0	辦理新移民閩南語班講師鐘點費（外聘）。									0	242	122	0	0011	0	0	0		許純綺		1050518	BGT
3-1-10	1	03101		105	03101	1	133902003		0220	001			0	0		班	1		0		0		0	1.00	300	0	300	0	0	0	0	辦理新移民閩南語班雜費。									0	272	122	0	0012	0	0	0		許純綺		1050519	BGT
3-1-10	1	03101		105	03101	1	133902003		0220	002	'		0	0		班	1		0		0		0	1.00	700	0	700	0	0	0	0	辦理新移民生活成長營大陸學員班雜費。									0	272	122	0	0013	0	0	0		許純綺		1050519	BGT
4-1-22	1	04101		105	04101	1	140201060		0406	001			0	0		年	1		0		0		0	1.00	33165958	0	33165958	0	0	0	0	新北市政府工務局有償撥用本局經管新北市蘆洲區鷺江段612及718地號等2筆臺北市有持分土地，應依法辦理終止耕地租約並發放承租人補償費。										418	210	0	0001					石皓玟		1050601	BGT
4-1-22	1	04101		105	04101	1	140201060		0406	002			0	0		年	1		0		0		0	1.00	2989583	0	2989583	0	0	0	0	新北市政府工務局有償撥用本局經管新北市八里區大八里坌段蛇子形小段504-5、  538-1、539-1及542-1地號等4筆臺北市有持分土地，其中539-1及542-1地號應依法辦理終止耕地租約並發放承租人補償費。										418	210	0	0002	0	0	0		石皓文		1050602	BGT
4-1-23	1	04101		105	04101	1	143901001	001	0216	001			0	0		式	1		0		0		0	1.00	1600000	0	1600000	0	0	0	0	委託專業服務費。										254	122	0	0001							1050525	BGT
4-1-24	1	04101		105	04101	1	143901001	002	0216	001			0	0		式	1		0		0		0	1.00	450000	0	450000	0	0	0	0	權利金底價查估費用。										254	122	0	0002	0	0	0				1050524	BGT
4-1-24	1	04101		105	04101	1	143901001	003	0216	001			0	0		式	1		0		0		0	1.00	1510000	0	1510000	0	0	0	0	委託專業服務費。										254	122	0	0003	0	0	0				1050524	BGT
4-1-24	1	04101		105	04101	1	143901002		0230	001			0	0		式	1		0		0		0	1.00	400000	0	400000	0	0	0	0	系統開發費用。										289	310	0	0004	0	0	0				1050725	BGT
4-1-25	1	04101		105	04101	1	143902001		0108	001			0	0	1701	人	8	小時	120		0		0	8.00×120.00	185	0	177600	0	0	0	0	辦理查緝私劣菸品人員加班費。									1	130	111	0	0001					陳鈺芳		1050601	BGT
4-1-25	1	04101		105	04101	1	143902001		0204	001			0	0		臺	9	月	12		0		0	9.00×12.00	333	0	35964	0	0	0	0	辦理私劣菸品查緝聯繫警方、菸品鑑識等相關業務聯繫用手機電話費。									0	209	122	0	0002	0	0	0		陳鈺芳		1050601	BGT
4-1-25	1	04101		105	04101	1	143902001		0206	001			0	0		次	1		0		0		0	1.00	4000	0	4000	0	0	0	0	加強私劣菸品查緝技巧、提升菸品鑑識能力、菸品查緝各相關單位連繫配合及業務交流等所需場地租借費。									0	213	122	0	0003	0	0	0		陳鈺芳		1050602	BGT
4-1-25	1	04101		105	04101	1	143902001		0207	001			0	0		輛	2	年	1		0		0	2.00×1.00	11230	0	22460	0	0	0	0	查緝汽車使用牌照稅。										214	122	0	0004			1				1050601	
4-1-25	1	04101		105	04101	1	143902001		0207	002			0	0		輛	2	年	1		0		0	2.00×1.00	6180	0	12360	0	0	0	0	查緝汽車燃料使用費。										215	122	0	0005			1				1050601	
4-1-25	1	04101		105	04101	1	143902001		0207	003			0	0		輛	2	年	1		0		0	2.00×1.00	450	0	900	0	0	0	0	查緝機車燃料使用費。										215	122	0	0006			1				1050601	
4-1-25	1	04101		105	04101	1	143902001		0207	004			0	0		輛	2	年	1		0		0	2.00×1.00	450	0	900	0	0	0	0	查緝汽車檢驗費。										215	122	0	0007			1				1050601	
4-1-26	1	04101		105	04101	1	143902001		0208	001			0	0		輛	2	年	1		0		0	2.00×1.00	2483	0	4966	0	0	0	0	查緝汽車保險費。										219	122	0	0008			1				1050601	
4-1-26	1	04101		105	04101	1	143902001		0208	002			0	0		輛	2	年	1		0		0	2.00×1.00	658	0	1316	0	0	0	0	查緝機車保險費。										219	122	0	0009			1				1050601	
4-1-26	1	04101		105	04101	1	143902001		0210	001			0	0		輛	2	月	50	公升	12		0	2.00×50.00×12.00	25.9	0	31080	0	0	0	0	查緝汽車汽油費。										229	122	0	0010			1				1050601	
4-1-26	1	04101		105	04101	1	143902001		0214	001			0	0	1503	節	8		0		0		0	8.00	1600	0	12800	0	0	0	0	加強私劣菸品查緝技巧、提升菸品鑑識能力、菸品查緝各相關單位連繫配合及業務交流等所需講師鐘點費。									1	242	122	0	0011	0	0	0		陳鈺芳		1050601	BGT
4-1-26	1	04101		105	04101	1	143902001		0215	001			0	0		年	1		0		0		0	1.00	729114	0	729114	0	0	0	0	購買菸品查緝業務所需影印紙、碳粉、墨水匣、資料櫃及其他菸品查緝業務所需相關材料及物品。									0	250	122	0	0012	0	0	0		陳鈺芳		1050602	BGT
4-1-26	1	04101		105	04101	1	143902001		0220	001			0	0		年	1		0		0		0	1.00	900000	0	900000	0	0	0	0	印製私劣菸品查緝及輔導相關宣導文宣、製作發放予民眾之宣導品或其他相關宣導費用。									0	272	122	0	0013	0	0	0		陳鈺芳		1050602	BGT
4-1-26	1	04101		105	04101	1	143902001		0220	002			0	0		人	50	次	4		0		0	50.00×4.00	400	0	80000	0	0	0	0	加強私劣菸品查緝技巧、提升菸品鑑識能力、菸品查緝各相關單位連繫配合及業務交流等相關費用(含餐費等)									0	272	122	0	0014	0	0	0		陳鈺芳		1050602	BGT
4-1-26	1	04101		105	04101	1	143902001		0223	001			0	0		輛	2	年	1		0		0	2.00×1.00	25000	0	50000	0	0	0	0	查緝汽車養護費(2007年購置)。										279	122	0	0015			1				1050601	
4-1-26	1	04101		105	04101	1	143902001		0223	002			0	0		輛	2	年	1		0		0	2.00×1.00	1620	0	3240	0	0	0	0	查緝機車養護費(2007年購置)。										279	122	0	0016			1				1050601	
4-1-26	1	04101		105	04101	1	143902001		0225	001			0	0	2205	天	48		0		0		0	48.00	1550	0	74400	0	0	0	0	觀摩其他績優縣市實務查緝技巧及意見交流之相關費用。									1	283	122	0	0017	0	0	0		陳鈺芳		1050603	BGT
4-1-28	1	04101		105	04101	2	148302001		0306	002			0	0	0301	部	7		0		0		0	7.00	20700	0	144900	0	0	0	0	供菸品查緝、輔導等業務使用電腦。									1	355	310	0	0001					陳鈺芳		1050601	BGT
5-2-11	1	05112		105	05112	1	223902001	001	0214	001			0	0		節	12		0		0		0	12.00	1600	0	19200	0	0	0	0	外聘優質家庭教育圖書系列講座講師鐘點費。									0	242	122	0	0001					郭斌達		1050524	BGT
5-2-11	1	05112		105	05112	1	223902001	001	0214	002			0	0		節	8		0		0		0	8.00	800	0	6400	0	0	0	0	內聘優質家庭教育圖書系列講座講師鐘點費。									0	242	122	0	0002	0	0	0		郭斌達		1050524	BGT
5-2-11	1	05112		105	05112	1	223902001	001	0220	001			0	0		式	1		0		0		0	1.00	8400	0	8400	0	0	0	0	文具紙張費。									0	272	122	0	0003	0	0	0		郭斌達		1050523	BGT
5-2-11	1	05112		105	05112	1	223902001	001	0220	002			0	0		式	1		0		0		0	1.00	8000	0	8000	0	0	0	0	活動場地佈置費等。									0	267	122	0	0004	0	0	0		郭斌達		1050524	BGT
5-2-11	1	05112		105	05112	1	223902001	001	0220	003			0	0		式	1		0		0		0	1.00	8000	0	8000	0	0	0	0	活動資料印製費。									0	267	122	0	0005	0	0	0		郭斌達		1050523	BGT
5-2-12	1	05112		105	05112	1	223902001	002	0214	001			0	0		節	19		0		0		0	19.00	1600	0	30400	0	0	0	0	外聘閱讀指導及家庭關係等主題講座講師鐘點費。									0	242	122	0	0006	0	0	0		劉幸玟		1050524	BGT
