pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	kpirmk	sysdat	usno
2-17-36	0	02127		106	02127	1	130101002		0230	001			0	0		式	1		0		0		0	1.00	96000	96000	96000	96000	96000	0	0	網站資料維護及網頁製作。									0	289	310	0	0104					林潘明		1050509	BGT
2-18-38	0	02128		106	02128	1	130101020		0230	001			0	0		年	1		0		0		0	1.00	59000	59000	59000	59000	59000	0	0	網站資料維護及網頁製作(分批)。									0	289	310	0	0073				0015	盧建宏		1050803	BGT
2-19-38	0	02129		106	02129	1	130101002		0230	001			0	0		年	1		0		0		0	1.00	100000	100000	100000	100000	100000	0	0	本機關入口網網頁製作及協助無障礙網頁編修。									0	289	310	0	0077				0015	林宗煇		1050421	BGT
2-20-34	0	02130		106	02130	1	130101002		0230	001			0	0		式	1		0		0		0	1.00	50000	50000	50000	50000	50000	0	0	網站資料維護及網頁製作。									0	289	310	0	0068				0015	林珈安		1050328	BGT
2-21-42	0	02131		106	02131	1	130101002		0230	001			0	0		年	1		0		0		0	1.00	420000	420000	420000	190000	190000	0	0	資訊設備、應用系統諮詢及機房設備管理等服務費。									0	289	310	0	0136					王韻婷		1050504	BGT
3-1-46	0	03101		106	03101	1	130101006		0230	001			0	0		年	1		0		0		0	1.00	400000	400000	400000	360000	360000	0	0	網頁製作費用(民政局暨所屬機關)。									0	289	310	0	0086					陳澄瑞		1050726	BGT
3-2-14	0	03102		106	03102	1	220101002		0230	001			0	0		年	1		0		0		0	1.00	78000	78000	78000	78000	78000	0	0	網站維護。									0	289	310	0	0041				0015	吳文雅		1050504	BGT
3-3-56	0	03103		106	03103	1	220101002		0230	001			0	0		年	1		0		0		0	1.00	2025873	2025873	2025873	1736460	1736460	0	0	軟體維護費。								業務需要覈實增列	0	289	310	0	0073				0015	許志榮		1050506	BGT
3-3-56	0	03103		106	03103	1	220101002		0230	002			0	0		年	1		0		0		0	1.00	1900000	1900000	1900000	1500000	1500000	0	0	第一、二殯儀館電子輓聯維護及運作委託服務。								業務需要覈實增列	0	289	122	0	0074				0015	陳美儒		1050501	BGT
3-5-30	0	03112		106	03112	1	130101002		0230	001			0	0		式	1		0		0		0	1.00	9450	9450	9450	0	0	0	0	行動應用軟體（APP）維護費（新增）。								核實增列。		289	310	1	0039					曾志強		1050504	BGT
4-1-89	0	04101		106	04101	1	140202020		0230	001			0	0		式	1		0		0		0	1.00	600000	600000	600000	484681	484681	0	0	ISO27001證書維護暨資安訓練演練費。								證書3年到期重新取得認證。	0	289	310	0	0019				0015	郭明清		1050509	BGT
4-1-89	0	04101		106	04101	1	140202020		0230	004			0	0		式	1		0		0		0	1.00	108800	108800	108800	108800	108800	0	0	資訊安全性檢測費。									0	289	310	0	0020				0015	郭明清		1050405	BGT
4-1-89	0	04101		106	04101	1	140202020		0230	005	'		0	0		式	1		0		0		0	1.00	1550000	1550000	1550000	0	606519	0	0	財產管理系統增修計畫。								依業務需求增列。	0	289	310	0	0021	0	0	0	0015	鄒鎮帆		1050509	BGT
4-1-89	0	04101		106	04101	1	140202020		0230	006			0	0		式	1		0		0		0	1.00	710000	710000	710000	0	0	0	0	市有財產管理地理資訊系統增修計畫(新增)。								依業務需求增列。	0	289	310	1	0022	0	0	0	0015	劉淑慎		1050802	BGT
4-1-89	0	04101		106	04101	1	140202020		0230	007			0	0		式	1		0		0		0	1.00	280000	280000	280000	0	0	0	0	財務管理系統（規費成本資料子系統）增修計畫(新增)。								依業務需求增列。	0	289	310	1	0023	0	0	0	0015	郭明清		1050802	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	001			0	0		年	1		0		0		0	1.00	50000	50000	50000	50000	50000	0	0	配合第3代監理系統使用費。									0	289	310	0	0023				0015	蔡宜穎		1050513	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	002			0	0		年	1		0		0		0	1.00	437260	437260	437260	437260	437260	0	0	地方稅務系統修改費用。									0	289	310	0	0024				0015	蔡斐如		1050513	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	003			0	0		年	1		0		0		0	1.00	400000	400000	400000	500000	500000	0	0	網站系統修改費用。(內、外網)								核實減列。	0	289	310	0	0025				0015	黃文杰		1050513	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	004			0	0		年	1		0		0		0	1.00	342400	342400	342400	353600	353600	0	0	神網資產管理系統版本更新費用。								核實減列。	0	289	310	0	0026				0015	李世顏		1050513	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	005			0	0		年	1		0		0		0	1.00	243624	243624	243624	182740	182740	0	0	內網主機弱點掃描系統更新費用。								參酌市場行情，核實增列。	0	289	310	0	0027				0015	李世顏		1050513	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	006			0	0		年	1		0		0		0	1.00	1700000	1700000	1700000	1530000	2429000	0	0	資訊安全驗證服務費用。								本項上年度預算數係資訊安全驗證服務費用1,530,000元、個資安全建置服務費用899,000元，項目內容整併，共計如列數。本年度核實減列729,000元。	0	289	310	0	0028				0015	周瓊玲	本項係同時對應局處級KPI：DP4.1資訊系統通過ISO27001驗證及DP4.2一般同仁資安教育訓練參與度	1050719	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	007			0	0		年	1		0		0		0	1.00	450000	450000	450000	460000	460000	0	0	資訊安全監控作業服務(SOC)。									0	289	310	1	0029				0015	林坤賢		1050624	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	008			0	0		年	1		0		0		0	1.00	130000	130000	130000	130000	130000	0	0	IT資源管理與網路安全防護系統維護費用。									0	289	310	1	0030				0015	林坤賢		1050513	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	009			0	0		年	1		0		0		0	1.00	3750000	3750000	3750000	3775014	3775014	0	0	使用牌照稅登錄及建檔與業務查詢服務等外包作業費用。									0	289	310	0	0031				0015	嵇惠雯		1050624	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	010			0	0		年	1		0		0		0	1.00	330768	330768	330768	722386	722386	0	0	地方稅網路申報整體資訊作業委外服務案各稽徵機關分攤費。								依據財政部財政資訊中心105年2月16日資地字第1050000470號函辦理，核實減列。	0	289	310	0	0032				0015	黃秀鳳		1050506	BGT
4-2-95	0	04102		106	04102	1	140205002		0230	011			0	0		年	1		0		0		0	1.00	3615336	3615336	3615336	3615336	3615336	0	0	地方稅建置委外服務案各稽徵機關分攤費。									0	289	310	0	0033				0015	黃秀鳳		1050513	BGT
5-2-72	0	05112		106	05112	1	220206002		0230	001			0	0		年	1		0		0		0		1381120	1381120	1381120	1381120	1381120	0	0	各類資料庫資訊應用及資料登錄、建置等相關費用。									0	289	310	0	0015				0015	楊朝奇		1050413	BGT
5-2-72	0	05112		106	05112	1	220206002		0230	002			0	0		年	1		0		0		0	1.00	1237500	1237500	1237500	937500	937500	0	0	智慧圖書館及總館智慧型館藏管理設備維護費用。									0	289	310	0	0016				0015	楊朝奇		1050413	BGT
5-2-72	0	05112		106	05112	1	220206002		0230	003			0	0		年	1		0		0		0	1.00	1260000	1260000	1260000	840000	840000	0	0	FastBook全自動借還書設備維護費用。									0	289	310	0	0017				0015	楊朝奇		1050413	BGT
5-2-72	0	05112		106	05112	1	220206002		0230	004			0	0		年	1		0		0		0		1801000	1801000	1801000	1801000	1801000	0	0	自助借還書機系統維護。									0	289	310	0	0018				0015	楊朝奇		1050413	BGT
5-2-72	0	05112		106	05112	1	220206002		0230	006			0	0		年	1		0		0		0	1.00	100000	100000	100000	100000	100000	0	0	機關網站資料維護建檔及網頁製作費。									0	289	310	0	0019				0015	楊朝奇		1050505	BGT
5-3-38	0	05113		106	05113	1	220101002		0230	001			0	0		年	1		0		0		0	1.00	1210550	1210550	1210550	1150022	1150022	0	0	教育解說園務管理網站等系統維護服務費。								105預算案金額	0	289	310	0	0055				0015	李介文		1050429	BGT
5-4-37	0	05114		106	05114	1	220201002		0230	001	'		0	0		年	1		0		0		0	1.00	20000	20000	20000	0	0	0	0	電子化天文日曆(i-Calendar)資訊服務費（新增）。								局級KPI項目。	0	289	310	1	0018	0	0	0		吳志剛		1050505	BGT
5-5-13	0	05117		106	05117	1	220101002		0230	001			0	0		年	1		0		0		0	1.00	59300	59300	59300	47500	131860	0	0	本中心子網站資料編修、網站美編、顧問諮詢、資料登錄及諮詢系統資料維護等資訊服務費。									0	289	310	0	0029					楊慶鎂		1050510	BGT
6-1-77	0	06101		106	06101	1	310101006		0230	001			0	0		年	1		0		0		0	1.00	300000	300000	300000	300000	300000	0	0	本府產業發展局機關網站資料建置及維護。									0	289	310	0	0091				0015	林美娜		1050303	BGT
6-2-39	0	06102		106	06102	1	310101002		0230	001			0	0		年	1		0		0		0		200000	200000	200000	200000	200000	0	0	為民服務網站維護。								依實際需求增列	0	289	310	0	0078				0015	詹俐芳		1050501	BGT
6-2-68	0	06102		106	06102	1	310301007		0230	001			0	0		年	1		0		0		0	1.00	108300	108300	108300	108300	108300	0	0	GPS車輛派遣管理系統伺服器與工作站系統委外維護服務費。									0	289	310	0	0152				0015	陳文德		1050507	BGT
6-3-48	0	06103		106	06103	1	310101006		0230	001			0	0		年	1		0		0		0	1.00	805208	805208	805208	805208	805208	0	0	電腦硬體設備委外維護服務費。									0	289	310	0	0117				0015	盛世雄		1050509	BGT
6-3-48	0	06103		106	06103	1	310101006		0230	002			0	0		年	1		0		0		0	1.00	95000	95000	95000	95000	95000	0	0	網站網頁製作、資料維護建檔暨移轉費用。									0	289	310	0	0118				0015	盛世雄		1050509	BGT
6-4-46	0	06104		106	06104	1	340101006		0230	001			0	0		年	1		0		0		0	1.00	150000	150000	150000	150000	150000	0	0	網頁製作費。									0	289	310	0	0086				0015	陳慧娟		1050304	BGT
6-4-46	0	06104		106	06104	1	340101006		0230	002			0	0		年	1		0		0		0	1.00	700000	700000	700000	600000	600000	0	0	軟體功能增修服務費。								依105年度臺北市地方總預算各機關購置電腦及其相關設備編列基準審查表編列。	0	289	310	0	0087				0015	陳慧娟		1050509	BGT
6-4-47	0	06104		106	06104	1	340101006		0230	003			0	0		年	1		0		0		0	1.00	305615	305615	305615	505615	505615	0	0	商圈資通訊整合服務系統功能增修。								部份設備已報廢。	0	289	310	0	0088				0015	陳慧娟		1050509	BGT
7-1-33	0	07101		106	07101	1	320101008		0230	001			0	0		式	1		0		0		0	1.00	800000	800000	800000	679000	679000	0	0	本局網站維護及新增應用功能(含所屬各處)。								依106年度臺北市地方總預算各機關電腦概算審議網站資料維護及網頁製作費用審查原則，覈實增列。	0	289	310	0	0109				0015	林婉琦		1050419	BGT
7-1-33	0	07101		106	07101	1	320101008		0230	002			0	0		式	1		0		0		0	1.00	1600000	1600000	1600000	1450000	1450000	0	0	公共工程圖形資訊管理系統應用系統功能擴增及維護計畫(功能擴增850,000元、維護750,000元)。								預估辦理本市地標資料更新、開發收納各處工程相關圖資系統及工程統計展示系統，增加編列100,000元，另維護項目增加編列50,000元，覈實增列。	0	289	310	0	0110				0015	蘇辰福		1050419	BGT
7-1-33	0	07101		106	07101	1	320101008		0230	003			0	0		式	1		0		0		0	1.00	2100000	2100000	2100000	2050000	2050000	0	0	工程管理資訊系統功能擴增及維護計畫(功能擴增1,260,000元、維護840,000元)。								為深化所屬各處業務，增加表單編修工作，106年系統功能擴增部份增加編列50,000元，覈實增列。	0	289	310	0	0111				0015	林銘驊		1050419	BGT
7-1-33	0	07101		106	07101	1	320101008		0230	004			0	0		式	1		0		0		0	1.00	800000	800000	800000	750000	750000	0	0	政府採購業務管理系統功能擴增及維護計畫(功能擴增450,000元、維護350,000元)。								本系統及業務功能逐年擴增，維護項目增列50,000元，覈實增列。	0	289	310	0	0112				0015	李惠玲		1050419	BGT
7-1-33	0	07101		106	07101	1	320101008		0230	006			0	0		式	1		0		0		0	1.00	220000	220000	220000	220000	220000	0	0	營建剩餘資源管理資訊系統功能擴增及維護計畫(功能擴增135,000元、維護85,000元)。									0	289	310	0	0113				0015	黃偉程		1050621	BGT
7-1-33	0	07101		106	07101	1	320101008	002	0230	001			0	0		式	1		0		0		0	1.00	4900000	4900000	4900000	4900000	4900000	0	0	本府Microstation軟體無限人版更新及維護費，為104-109年度連續預算(104年10月1日至109年9月30日，五年授權										289	310	0	0114				0015	蘇辰福		1050420	BGT
7-3-66	0	07103		106	07103	1	330201002		0230	001			0	0		年	1		0		0		0	1.00	3200000	3200000	3200000	3032650	3032650	0	0	道路管理系統維護費(分批)。								依業務需求覈實增列。	0	289	310	0	0076				0015	曾淑敏		1050415	BGT
7-3-84	0	07103		106	07103	1	330201008		0230	001			0	0		年	1		0		0		0		147000	147000	147000	147000	147000	0	0	道路土地管理系統維護服務費。									0	289	310	0	0292				0015	曾淑敏		1050308	BGT
7-4-76	0	07104		106	07104	1	510101002		0230	001			0	0		式	1		0		0		0		902500	902500	902500	902500	902500	0	0	路燈、行道樹等圖形業務資料建檔服務費。									0	289	122	0	0102				0015	謝瑞庭		1050310	BGT
7-4-79	0	07104		106	07104	1	510101006		0230	001			0	0		式	1		0		0		0	1.00	4160000	4160000	4160000	0	0	0	0	本處管理資訊系統擴充與維護。								1.由序號137-140整併。¶2.依106年規畫需求覈實編列。		289	310	1	0130					徐國彥	本項106年度預算案數係416萬元，其中有關田園銀行網路平台50萬元對應至府級KPI(AP2.2綠資源面積增加數)。	1050727	BGT
7-5-52	0	07105		106	07105	1	520101006		0230	001			0	0		年	1		0		0		0	1.00	2250000	2250000	2250000	2222500	2222500	0	0	污水下水道業務管理系統維護費。								依本府106年度購置電腦及其相關設備編列基準表覈實增列	0	289	310	0	0128				0015	楊柏榮		1050502	BGT
7-5-52	0	07105		106	07105	1	520101006		0230	002			0	0		年	1		0		0		0	1.00	1145000	1145000	1145000	1000000	1000000	0	0	委託資訊服務費。								依業務需求覈實增列	0	289	310	0	0129				0015	賴明輝		1050427	BGT
7-5-52	0	07105		106	07105	1	520101006		0230	003			0	0		年	1		0		0		0	1.00	200000	200000	200000	150000	150000	0	0	迪化抽水站設備3D管理與防災預警系統維護費。								依業務需求覈實增列	0	289	310	0	0130				0015	楊柏榮		1050427	BGT
7-6-58	0	07106		106	07106	1	310201002		0230	004			0	0		年	1		0		0		0	1.00	2450000	2450000	2450000	3828500	3828500	0	0	山坡地防災資訊整合系統維護（含休閒遊憩主題網維護）。								序號147、148合併編列。	0	289	310	0	0026				0015	董仲舒		1050330	BGT
7-6-62	0	07106		106	07106	1	310201003		0230	001			0	0		式	1		0		0		0	1.00	2400000	2400000	2400000	950000	950000	0	0	山坡地開發案件水土保持資料建置、更新維護與擴增「坡地管理資料庫」。								擴充資料庫系統功能，設置對外查詢介面供民眾使用。	0	289	310	0	0066				0015	陳子裕		1050311	BGT
7-6-66	0	07106		106	07106	1	310201004		0230	001			0	0		式	1		0		0		0		855000	855000	855000	855000	855000	0	0	建置「山坡地人工邊坡資料分析處理及圖形數化工作」。									0	289	310	0	0095				0015	林士淵		1050310	BGT
8-1-60	0	08101		106	08101	1	330203002		0230	001			0	0		年	1		0		0		0	1.00	350000	350000	350000	350000	350000	0	0	地理資訊系統（GIS）軟體維護。									0	289	310	0	0020				0015	曾銘正		1050318	BGT
8-1-60	0	08101		106	08101	1	330203002		0230	002			0	0		年	1		0		0		0	1.00	2460000	2460000	2460000	1850000	1850000	0	0	臺北市即時交通資訊系統及智慧型手機軟體等功能擴充及維護費用(分批辦理)。								因業務需求，覈實編列	0	289	310	0	0021				0015	曾銘正		1050801	BGT
8-1-60	0	08101		106	08101	1	330203002		0230	003			0	0		式	1		0		0		0	1.00	1236000	1236000	1236000	1236000	1236000	0	0	臺北市交通資訊中心維護及功能擴充(分批辦理)。									0	289	310	0	0022				0015	曾銘正		1050318	BGT
8-1-61	0	08101		106	08101	1	330203003		0230	001			0	0		年	1		0		0		0	1.00	537380	537380	537380	521259	521259	0	0	軟體維護費（本局全球資訊網、知識資訊服務網等網站維護，分批辦理)。								恢復議會刪減數	0	289	310	0	0030				0015	何悅慈		1050318	BGT
8-1-61	0	08101		106	08101	1	330203003		0230	002	'		0	0		年	1		0		0		0	1.00	1000000	1000000	1000000	0	0	0	0	資訊安全資產盤點及專業風險評鑑(新增)。								資安實地稽核報告要求事項	0	289	310	1	0031	0	0	0	0015	陳囿全		1050503	BGT
8-1-73	0	08101		106	08101	1	330302002		0230	001			0	0		年	1		0		0		0	1.00	450000	450000	450000	436500	436500	0	0	肇事空間資料校正及肇事地點分析系統功能維護。								恢復議會刪減數	0	289	122	0	0010				0015	王世俠		1050727	BGT
8-3-31	0	08104		106	08104	1	330101006		0230	001			0	0		年	1		0		0		0	1.00	816122	816122	816122	816122	816122	0	0	交通管制設施管理系統發展計畫之應用系統維護，依性質不同分批辦理採購。									0	289	310	0	0086					張永青		1050503	BGT
8-3-31	0	08104		106	08104	1	330101006		0230	002			0	0		年	1		0		0		0	1.00	97000	97000	97000	94090	94090	0	0	網站軟體功能維護。								回復成議會刪減3%前原編列數	0	289	310	0	0087					張永青		1050226	BGT
8-3-31	0	08104		106	08104	1	330101006		0230	003			0	0		年	1		0		0		0	1.00	213200	213200	213200	1213200	1213200	0	0	資訊安全管理制度(ISMS)資安健診作業，依服務性質不同分批辦理採購。								減列導入及第三方驗證費用	0	289	310	0	0088					張永青		1050314	BGT
8-4-74	0	08105		106	08105	1	330202003		0230	001			0	0		式	1		0		0		0	1.00	577813	577813	577813	191580	191580	0	0	公車動態資訊輔助乘客OD調查程式系統維運等相關費用。								系統軟體部分保固至105年12月24日止，爰於106年全年度編列維運費，另系統硬體部分，前自驗收完成日起算保固2年至106年4月21日止，故自106年4月22日起至12月31日編列維運費。	0	289	310	0	0037					黃于嘉		1050319	BGT
8-4-100	0	08105		106	08105	1	330206003		0230	001			0	0		年	1		0		0		0	1.00	100000	100000	100000	97000	97000	0	0	網頁資訊維護費。								恢復105年度議會刪減。	0	289	310	0	0028				0015	蔡明儒		1050320	BGT
8-4-100	0	08105		106	08105	1	330206003		0230	002			0	0		年	1		0		0		0	1.00	197000	197000	197000	191090	191090	0	0	汰換公車動態資訊系統監控中心系統之資料庫建置處理及系統管理費。								恢復105年度議會刪減。	0	289	310	0	0029				0015	陳奐宇		1050320	BGT
8-4-100	0	08105		106	08105	1	330206003		0230	003			0	0		式	1		0		0		0	1.00	16017163	16017163	16017163	12719016	12719016	0	0	臺北市公車動態資訊系統維運等相關費用。								104年擴建之設備納入維運範圍(含恢復議會刪減數3,179,754元)。	0	289	310	0	0030				0015	陳奐宇		1050320	BGT
8-4-100	0	08105		106	08105	1	330206003		0230	005			0	0		年	1		0		0		0	1.00	960000	960000	960000	931200	931200	0	0	公車路線查詢系統維護。								恢復105年度議會刪減。	0	289	310	0	0031				0015	蔡明儒		1050320	BGT
8-4-100	0	08105		106	08105	1	330206003		0230	006			0	0		年	1		0		0		0	1.00	174165	174165	174165	168940	168940	0	0	營運計畫書及稽查作業管理系統維護費。								恢復105年度議會刪減。	0	289	310	0	0032				0015	蔡明儒		1050320	BGT
8-4-100	0	08105		106	08105	1	330206003		0230	007			0	0		年	1		0		0		0	1.00	191580	191580	191580	185833	185833	0	0	小復康電子化查核平台系統維護費。								恢復105年度議會刪減。	0	289	310	0	0033				0015	陳奐宇		1050321	BGT
8-4-100	0	08105		106	08105	1	330206003		0230	008			0	0		年	1		0		0		0	1.00	1860000	1860000	1860000	1804200	1804200	0	0	雙北公車動態資訊系統雲端平臺租用費。								恢復105年度議會刪減。	0	289	310	1	0034				0015	陳奐宇		1050321	BGT
8-4-100	0	08105		106	08105	1	330206003		0230	009			0	0		年	1		0		0		0	1.00	514654	514654	514654	459773	459773	0	0	雙北公車動態資訊系統維護費。								恢復105年度議會刪減。	0	289	310	1	0035				0015	陳奐宇		1050513	BGT
8-5-58	0	08108		106	08108	1	330206020		0230	001			0	0		年	1		0		0		0	1.00	1938890	1938890	1938890	1938890	1938890	0	0	軟體維護服務費。									0	289	310	0	0028					莊李福		1050226	BGT
9-1-72	0	09101		106	09101	1	430101006		0230	001			0	0		年	1		0		0		0	1.00	700000	700000	700000	700000	700000	0	0	網頁製作及系統維護。									0	289	310	0	0141				0015	吳祐綺		1050311	BGT
9-1-72	0	09101		106	09101	1	430101006		0230	002			0	0		年	1		0		0		0	1.00	840000	840000	840000	835160	835160	0	0	局內資訊暨知識庫系統維護。								資訊系統維護數量增加。	0	289	310	0	0142				0015	劉孟育		1050311	BGT
9-1-72	0	09101		106	09101	1	430101006		0230	003			0	0		年	1		0		0		0	1.00	5573066	5900000	5573066	5015906	5015906	0	0	社福資訊系統維護費(含維護救助、身心障礙、老人福利、兒童、婦女、兒少等79項業務子系統)。								資訊系統維護數量增加。	0	289	310	0	0143				0015	鄭鴻儒		1050715	BGT
9-1-72	0	09101		106	09101	1	430101006		0230	004			0	0		年	1		0		0		0	1.00	540000	540000	540000	540000	540000	0	0	社福系統資料庫維護費。									0	289	310	0	0144				0015	王靜詩		1050311	BGT
9-1-167	0	09101		106	09101	1	431001002		0230	001			0	0		月	12		0		0		0	12.00	3000	36000	36000	36000	36000	0	0	住民服務費收費管理系統維護費。									0	289	310	1	0050					郭淑卿		1050510	BGT
9-2-24	0	09102		106	09102	1	430101002		0230	001			0	0		年	1		0		0		0	1.00	60000	60000	60000	65000	65000	0	0	電腦軟體維護費。								核實減列	0	289	310	0	0089				0015	吳幸芳		1050505	BGT
9-2-24	0	09102		106	09102	1	430101002		0230	002			0	0		年	1		0		0		0		10000	10000	10000	10000	10000	0	0	中英文網站網頁製作與資料維護費。									0	289	310	0	0090				0015	吳幸芳		1050224	BGT
