pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	kpirmk	sysdat	usno
11-1-1-57	0	11111		106	11101	1	710201003		0220	002			0	0		年	1	次	2		0		0	1.00×2.00	100000	200000	200000	200000	200000	0	0	勤務指揮中心110報案電話受理員警及分局處理案件員警服務態度滿意度民意調查等相關經費。									0	272	330	0	0028					許智翔		1050909	BGT
14-1-56	0	14101		106	14101	1	340201003		0216	012	'		0	0		項	1		0		0		0	1.00	5000000	2500000	5000000	0	0	0	0	松機遷建與再生規劃(新增)。								核實增列	0	254	330	1	0033	0	0	0		張志豪		1050729	BGT
17-1-46	0	17101		106	17101	1	320201003		0216	004			0	0		年	1		0		0		0	1.00	1591000	1591000	1591000	1000000	0	0	0	翡翠水庫集水區水文特性分析及水文站檢核（新增）。								核實編列。		253	330	1	0044					李秉修		1050511	BGT
18-1-87	0	18111		106	18111	1	220402060		0216	001			0	0		年	1		0		0		0	1.00	750000	750000	750000	800000	800000	0	0	辦理有線電視收視戶滿意度調查費用。								因應業務需要，覈實酌增本項費用。	0	254	330	0	0029					楊玉璽		1050906	BGT
19-1-50	0	19101		106	19101	1	130901004		0216	001			0	0		年	1		0		0		0	1.00	900000	968000	900000	0	0	0	0	臺北市即時定位與市政空間資訊整合服務研究（新增）。									0	253	330	1	0044	0	0	0		紀凱程		1050805	BGT
22-1-66	0	22101		106	22101	1	220201004		0220	001			0	0		式	1		0		0		0	1.00	1800000	1800000	1800000	1700000	1700000	0	0	辦理運動中心、青年公園及游泳池營運績效評鑑及滿意度調查。								場館增加。		259	330	0	0030					鄭景中		1050714	BGT
22-1-67	0	22101		106	22101	1	220201004		0220	005			0	0		式	1		0		0		0	1.00	1800000	1800000	1800000	0	0	0	0	本市委外運動場館提升整體營運效益規劃案(新增)。								因應委外場館數增加，規劃擬定提升整體營運效益。		272	330	0	0034	0	0	0		吳承諭		1050714	BGT
22-1-104	0	22101		106	22101	1	220204003		0220	019			0	0		式	1		0		0		0	1.00	1488060	1488060	1488060	0	0	0	0	服務滿意度調查研究案(新增)。								依據FISU基本之要求。	0	272	330	0	0039	0	0	0		陳姵秀		1050715	BGT
22-1-105	0	22101		106	22101	1	220204003		0220	020			0	0		式	1		0		0		0	1.00	1500000	1500000	1500000	0	0	0	0	經濟效益研究案(新增)。								針對賽會期前、賽會期間、賽後對台灣整體經濟效益研究案。	0	272	330	0	0040	0	0	0		陳姵秀		1050518	BGT
24-1-39	0	24101		106	24101	1	120301002		0216	001			0	0		式	1		0		0		0	1.00	472000	472000	472000	0	0	0	0	「開放政府資料」（open								依業務需求核實編列	0	253	330	1	0022	0	0	0	0009	宋慶珍		1050727	BGT
	0	29101		106	29101	2	338001006	002	0303	001			0	0		年	1		0		0		0	1.00	10250000	0	10250000	0	0	0	0	委託專業顧問技術服務費。									0	338	330	0	0003	0	0	0		王君惠		1050726	BGT
	0	29101		106	29101	2	338001006	002	0303	002			0	0		年	1		0		0		0	1.00	300000	0	300000	0	0	0	0	行政作業費。									0	338	330	0	0004	0	0	0		王君惠		1050726	BGT
